RECORDING_SESSION_LABEL,TRIAL_INDEX,image,image_type,trial_num,CURRENT_FIX_DURATION,CURRENT_FIX_START,TRIAL_FIXATION_TOTAL,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y,X,Y
p12,19,Th.png,Local,0,166,1822,9,6,952.1,457.1,392.1,217.1
p12,19,Th.png,Local,0,732,2008,9,7,992.3,518.3,432.3,278.3
p12,19,Th.png,Local,0,140,2770,9,8,988.1,453.3,428.1,213.3
p12,12,Th.png,Local,0,664,820,4,2,965.9,478.3,405.9,238.3
p12,12,Th.png,Local,0,180,1502,4,3,927.3,535.4,367.3,295.4
p12,12,Th.png,Local,0,112,1700,4,4,981.5,550.4,421.5,310.4
p12,24,Th.png,Local,0,744,10,3,1,959.1,543.3,399.1,303.3
p12,24,Th.png,Local,0,1012,778,3,2,965.4,465.1,405.4,225.1
p12,24,Th.png,Local,0,332,1806,3,3,963.8,550.2,403.8,310.2
p12,36,Th.png,Local,0,712,10,2,1,945.6,534.6,385.6,294.6
p12,36,Th.png,Local,0,1006,742,2,2,958.7,495.8,398.7,255.8
p12,5,Th.png,Local,0,424,10,9,1,1009.4,480.7,449.4,240.7
p12,5,Th.png,Local,0,22,554,9,2,1723.6,1376.3,1163.6,1136.3
p12,3,Th.png,Local,0,242,1272,14,12,745.9,264.2,185.9,24.2
p12,3,Th.png,Local,0,1028,1530,14,13,934.2,457,374.2,217
p12,3,Th.png,Local,0,422,2578,14,14,935.7,418,375.7,178
p12,46,Th.png,Local,0,262,10,3,1,973.5,458.5,413.5,218.5
p12,46,Th.png,Local,0,1310,290,3,2,959.9,469.8,399.9,229.8
p12,46,Th.png,Local,0,264,1626,3,3,991.5,502.9,431.5,262.9
p12,49,Th.png,Local,0,232,10,3,1,958,475,398,235
p12,49,Th.png,Local,0,816,428,3,2,963.1,494.2,403.1,254.2
p12,49,Th.png,Local,0,1204,1268,3,3,972.5,396.7,412.5,156.7
p12,17,Ts.png,None,0,544,2338,4,4,982.8,571.9,422.8,331.9
p12,38,Ts.png,None,0,778,10,4,1,960.2,540.2,400.2,300.2
p12,38,Ts.png,None,0,270,804,4,2,957.6,522.8,397.6,282.8
p12,38,Ts.png,None,0,430,1096,4,3,965,463.5,405,223.5
p12,38,Ts.png,None,0,74,1546,4,4,974.8,517.3,414.8,277.3
p12,40,Ts.png,None,0,326,10,5,1,966,507.1,406,267.1
p12,40,Ts.png,None,0,714,352,5,2,995.4,528.8,435.4,288.8
p12,40,Ts.png,None,0,766,1090,5,3,958.1,449.5,398.1,209.5
p12,40,Ts.png,None,0,738,1874,5,4,992.9,465.4,432.9,225.4
p12,40,Ts.png,None,0,350,2634,5,5,981.2,573,421.2,333
p12,17,Ts.png,None,0,148,10,7,1,959.1,559.2,399.1,319.2
p12,17,Ts.png,None,0,52,234,7,2,382.8,547.1,-177.2,307.1
p12,13,Ts.png,None,0,64,784,12,4,1013,381.7,453,141.7
p12,13,Ts.png,None,0,354,896,12,5,931.4,488.6,371.4,248.6
p12,13,Ts.png,None,0,38,1282,12,6,984.6,421.4,424.6,181.4
p12,13,Ts.png,None,0,46,1364,12,7,1397.4,312.1,837.4,72.1
p12,13,Ts.png,None,0,56,1480,12,8,1352.9,307.7,792.9,67.7
p12,13,Ts.png,None,0,40,1916,12,9,1378.7,273.4,818.7,33.4
p12,13,Ts.png,None,0,262,2270,12,10,810.8,1600.5,250.8,1360.5
p12,13,Ts.png,None,0,68,2738,12,11,935.8,590.8,375.8,350.8
p12,13,Ts.png,None,0,66,2842,12,12,1186.2,525.6,626.2,285.6
p12,14,Ts.png,None,0,168,52,6,1,1067.4,559.3,507.4,319.3
p12,14,Ts.png,None,0,372,246,6,2,954.1,555.5,394.1,315.5
p12,32,Tt.png,None,0,724,1094,4,3,955.9,477.3,395.9,237.3
p12,32,Tt.png,None,0,328,1834,4,4,938.1,534.6,378.1,294.6
p12,44,Tt.png,None,0,728,10,2,1,945.2,525.8,385.2,285.8
p12,44,Tt.png,None,0,1290,762,2,2,955.1,491.8,395.1,251.8
p12,7,Tt.png,None,0,66,10,8,1,1038.3,506.2,478.3,266.2
p12,7,Tt.png,None,0,260,96,8,2,973.2,518.1,413.2,278.1
p12,7,Tt.png,None,0,540,372,8,3,1014.5,522.5,454.5,282.5
p12,7,Tt.png,None,0,138,1114,8,4,986.9,500,426.9,260
p12,7,Tt.png,None,0,578,1282,8,5,1007.8,411.9,447.8,171.9
p12,7,Tt.png,None,0,334,1878,8,6,960,386.9,400,146.9
p12,7,Tt.png,None,0,380,2234,8,7,997.3,424.6,437.3,184.6
p12,49,Tt.png,None,0,134,1008,6,3,977.1,506.7,417.1,266.7
p12,49,Tt.png,None,0,792,1166,6,4,1004,522.8,444,282.8
p12,49,Tt.png,None,0,254,1986,6,5,975.9,583.8,415.9,343.8
p12,49,Tt.png,None,0,76,2354,6,6,943.5,587.7,383.5,347.7
p12,8,Ul.png,None,0,256,10,5,1,1048.6,627.5,488.6,387.5
p12,8,Ul.png,None,0,330,282,5,2,992.2,614.8,432.2,374.8
p12,8,Ul.png,None,0,1124,628,5,3,1013.1,610.8,453.1,370.8
p12,8,Ul.png,None,0,534,1780,5,4,1009,629.6,449,389.6
p12,47,Ul.png,None,0,360,540,4,2,916.1,597.8,356.1,357.8
p12,47,Ul.png,None,0,196,922,4,3,961,637.2,401,397.2
p12,47,Ul.png,None,0,176,1354,4,4,1613.5,290.9,1053.5,50.9
p12,3,Ul.png,None,0,296,10,3,1,918.7,537.4,358.7,297.4
p12,3,Ul.png,None,0,1018,326,3,2,968.7,542.1,408.7,302.1
p12,3,Ul.png,None,0,558,1794,3,3,984.4,586.5,424.4,346.5
p12,36,Ul.png,None,0,86,162,5,1,898.9,822.6,338.9,582.6
p12,36,Ul.png,None,0,544,284,5,2,943.5,608.8,383.5,368.8
p12,36,Ul.png,None,0,502,996,5,3,917.6,575.1,357.6,335.1
p12,36,Ul.png,None,0,530,1520,5,4,958.3,553.5,398.3,313.5
p12,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,318,1754,14,9,1071.8,274.8,511.8,34.8
p12,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,94,2100,14,10,1161.6,271,601.6,31
p12,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,150,2240,14,11,797.8,327.1,237.8,87.1
p12,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,194,2418,14,12,714.4,332.3,154.4,92.3
p12,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,180,2646,14,13,842.3,350.5,282.3,110.5
p12,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,140,2860,14,14,987.3,348.9,427.3,108.9
p12,2,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,206,10,1,1,657.4,1646.5,97.4,1406.5
p12,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,190,10,16,1,822.9,232.9,262.9,-7.1
p12,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,136,220,16,2,847.5,265.6,287.5,25.6
p12,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,302,384,16,3,736,253.7,176,13.7
p12,133,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,186,34,8,1,964.9,435.4,404.9,195.4
p12,133,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,162,242,8,2,984.4,503,424.4,263
p12,133,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,670,618,8,3,978.9,520.1,418.9,280.1
p12,133,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,506,1486,8,4,932,518.5,372,278.5
p12,133,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,22,2084,8,5,1700.1,1586.3,1140.1,1346.3
p12,133,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,94,2192,8,6,1240.1,1750.2,680.1,1510.2
p12,133,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,54,2336,8,7,777.5,1641.9,217.5,1401.9
p12,41,Uo.png,Local,0,54,988,9,4,1019.7,349.3,459.7,109.3
p12,41,Uo.png,Local,0,80,1164,9,5,971.2,492.1,411.2,252.1
p12,41,Uo.png,Local,0,792,1294,9,6,945.7,548.4,385.7,308.4
p12,41,Uo.png,Local,0,174,2432,9,7,990.4,519.1,430.4,279.1
p12,41,Uo.png,Local,0,232,2622,9,8,1050.9,402.3,490.9,162.3
p12,41,Uo.png,Local,0,22,2972,9,9,995.4,495.2,435.4,255.2
p12,12,Uo.png,Local,0,814,10,3,1,918,580.9,358,340.9
p12,12,Uo.png,Local,0,944,842,3,2,881.9,565.1,321.9,325.1
p12,12,Uo.png,Local,0,242,1804,3,3,930.9,584.4,370.9,344.4
p12,44,Uo.png,Local,0,30,130,2,1,216.1,436.9,-343.9,196.9
p12,8,Uu.png,None,0,726,10,2,1,969.2,528.5,409.2,288.5
p12,8,Uu.png,None,0,1274,752,2,2,929,513.9,369,273.9
p12,31,Uu.png,None,0,1896,10,1,1,948.2,537.9,388.2,297.9
p12,47,Uu.png,None,0,1122,10,3,1,926.4,529.8,366.4,289.8
p12,47,Uu.png,None,0,508,1152,3,2,943.8,511.5,383.8,271.5
p12,47,Uu.png,None,0,150,1676,3,3,898.7,529.1,338.7,289.1
p12,2,Uu.png,None,0,218,10,6,1,983.8,485.6,423.8,245.6
p12,2,Uu.png,None,0,920,248,6,2,987.3,564.1,427.3,324.1
p12,2,Uu.png,None,0,312,1188,6,3,984.5,639.2,424.5,399.2
p12,47,Uu.png,None,0,294,98,6,2,1025.6,569,465.6,329
p12,47,Uu.png,None,0,212,418,6,3,978.5,561,418.5,321
p12,47,Uu.png,None,0,816,660,6,4,992.1,561.2,432.1,321.2
p12,47,Uu.png,None,0,668,1494,6,5,949.4,548.4,389.4,308.4
p12,47,Uu.png,None,0,118,2308,6,6,968.5,547.6,408.5,307.6
p13,16,Hs.png,Global,0,1200,10,3,1,966.8,572.6,406.8,332.6
p13,16,Hs.png,Global,0,398,1228,3,2,990,563.8,430,323.8
p13,16,Hs.png,Global,0,44,1804,3,3,992.9,441.6,432.9,201.6
p13,26,Hs.png,Global,0,1160,10,3,1,950.7,539.3,390.7,299.3
p13,26,Hs.png,Global,0,384,1188,3,2,971.7,534.8,411.7,294.8
p13,26,Hs.png,Global,0,88,1754,3,3,956.5,461.4,396.5,221.4
p13,36,Hs.png,Global,0,808,10,4,1,980.7,523,420.7,283
p13,36,Hs.png,Global,0,292,834,4,2,939.4,556.8,379.4,316.8
p13,36,Hs.png,Global,0,260,1146,4,3,993.2,531.2,433.2,291.2
p13,36,Hs.png,Global,0,78,1634,4,4,1001.9,430.7,441.9,190.7
p13,11,Ht.png,Global,0,800,10,2,1,993.1,516.2,433.1,276.2
p13,11,Ht.png,Global,0,2172,828,2,2,965.3,543.6,405.3,303.6
p13,43,Ht.png,Global,0,782,10,3,1,975.4,536.4,415.4,296.4
p13,43,Ht.png,Global,0,410,810,3,2,938.5,545.9,378.5,305.9
p13,43,Ht.png,Global,0,574,1238,3,3,973.7,517.9,413.7,277.9
p13,45,Ht.png,Global,0,1750,10,2,1,967.4,537.7,407.4,297.7
p13,45,Ht.png,Global,0,98,1778,2,2,1003.4,545.8,443.4,305.8
p13,19,Ll.png,None,0,424,10,6,1,972.1,530,412.1,290
p13,19,Ll.png,None,0,740,460,6,2,978.1,499.8,418.1,259.8
p13,19,Ll.png,None,0,800,1220,6,3,927.9,559.8,367.9,319.8
p13,19,Ll.png,None,0,368,2048,6,4,933,681.6,373,441.6
p13,19,Ll.png,None,0,98,2442,6,5,935.4,578.4,375.4,338.4
p13,19,Ll.png,None,0,54,2768,6,6,988.8,453.1,428.8,213.1
p13,35,Ll.png,None,0,736,10,5,1,993.6,513,433.6,273
p13,35,Ll.png,None,0,730,768,5,2,916.8,581.2,356.8,341.2
p13,35,Ll.png,None,0,244,1514,5,3,928.5,631.4,368.5,391.4
p13,35,Ll.png,None,0,88,1776,5,4,945.3,589.4,385.3,349.4
p13,35,Ll.png,None,0,224,1894,5,5,948.8,473.2,388.8,233.2
p13,48,Ll.png,None,0,746,10,5,1,969.3,557.9,409.3,317.9
p13,48,Ll.png,None,0,184,772,5,2,935.9,554.4,375.9,314.4
p13,48,Ll.png,None,0,248,974,5,3,893.5,568.2,333.5,328.2
p13,48,Ll.png,None,0,450,1240,5,4,917.6,543.9,357.6,303.9
p13,48,Ll.png,None,0,266,1706,5,5,927.2,487,367.2,247
p13,9,Lo.png,Local,0,64,10,5,1,1034.3,574.2,474.3,334.2
p13,9,Lo.png,Local,0,170,94,5,2,994.3,513.2,434.3,273.2
p13,9,Lo.png,Local,0,754,282,5,3,1021.5,568.2,461.5,328.2
p13,9,Lo.png,Local,0,380,1056,5,4,951.9,592.6,391.9,352.6
p13,9,Lo.png,Local,0,1346,1452,5,5,945.2,590,385.2,350
p13,18,Lo.png,Local,0,754,10,4,1,967.3,560.6,407.3,320.6
p13,18,Lo.png,Local,0,1124,784,4,2,921.9,598.5,361.9,358.5
p13,18,Lo.png,Local,0,280,1936,4,3,993.7,606.5,433.7,366.5
p13,18,Lo.png,Local,0,90,2374,4,4,965.7,503.3,405.7,263.3
p13,34,Lo.png,Local,0,992,10,3,1,1010.3,505.8,450.3,265.8
p13,34,Lo.png,Local,0,304,1024,3,2,937.4,542.3,377.4,302.3
p13,34,Lo.png,Local,0,340,1346,3,3,960.3,585.7,400.3,345.7
p13,3,Lu.png,None,0,796,10,5,1,982.7,539.3,422.7,299.3
p13,3,Lu.png,None,0,444,826,5,2,932.2,610.5,372.2,370.5
p13,3,Lu.png,None,0,134,1372,5,3,1663.5,1378.2,1103.5,1138.2
p13,3,Lu.png,None,0,264,1536,5,4,1470.7,1403.7,910.7,1163.7
p13,3,Lu.png,None,0,640,1938,5,5,954.2,513.7,394.2,273.7
p13,41,Lu.png,None,0,748,10,5,1,965.7,569.8,405.7,329.8
p13,41,Lu.png,None,0,512,776,5,2,925,595.6,365,355.6
p13,41,Lu.png,None,0,242,1310,5,3,933.6,670.8,373.6,430.8
p13,41,Lu.png,None,0,940,1568,5,4,913.6,617.8,353.6,377.8
p13,41,Lu.png,None,0,326,2526,5,5,939.1,611.2,379.1,371.2
p13,46,Lu.png,None,0,726,10,3,1,975.4,535.2,415.4,295.2
p13,46,Lu.png,None,0,958,754,3,2,914.1,531.2,354.1,291.2
p13,46,Lu.png,None,0,120,1734,3,3,972.2,539.3,412.2,299.3
p13,8,Ol.png,Global,0,1186,10,3,1,1004.4,483.1,444.4,243.1
p13,8,Ol.png,Global,0,806,1218,3,2,971.5,493.9,411.5,253.9
p13,8,Ol.png,Global,0,802,2198,3,3,979.7,502.1,419.7,262.1
p13,14,Ol.png,Global,0,842,10,3,1,996.7,526.4,436.7,286.4
p13,14,Ol.png,Global,0,756,870,3,2,937.2,504.1,377.2,264.1
p13,14,Ol.png,Global,0,464,1648,3,3,976.6,528.6,416.6,288.6
p13,22,Ol.png,Global,0,276,10,6,1,935.5,553.1,375.5,313.1
p13,22,Ol.png,Global,0,746,304,6,2,980.1,568.2,420.1,328.2
p13,22,Ol.png,Global,0,740,1074,6,3,939.3,488.6,379.3,248.6
p13,22,Ol.png,Global,0,190,1842,6,4,1026.1,496.7,466.1,256.7
p13,22,Ol.png,Global,0,32,2052,6,5,1007.1,573.9,447.1,333.9
p13,22,Ol.png,Global,0,36,2336,6,6,1032.3,407.6,472.3,167.6
p13,20,Ou.png,Global,0,1658,10,3,1,936.2,561.7,376.2,321.7
p13,20,Ou.png,Global,0,346,1692,3,2,978.4,561.2,418.4,321.2
p13,20,Ou.png,Global,0,88,2208,3,3,973.1,449.2,413.1,209.2
p13,27,Ou.png,Global,0,386,10,3,1,989,534.9,429,294.9
p13,27,Ou.png,Global,0,1414,418,3,2,915,533.7,355,293.7
p13,27,Ou.png,Global,0,438,1854,3,3,985.8,554,425.8,314
p13,28,Ou.png,Global,0,348,10,5,1,1009.6,522.6,449.6,282.6
p13,28,Ou.png,Global,0,228,382,5,2,921,531.1,361,291.1
p13,28,Ou.png,Global,0,1070,634,5,3,956.5,529.8,396.5,289.8
p13,28,Ou.png,Global,0,350,1726,5,4,1011.9,518.4,451.9,278.4
p13,28,Ou.png,Global,0,96,2260,5,5,972.6,476.3,412.6,236.3
p13,32,Sh.png,Local,0,202,2490,8,6,1000.5,504.3,440.5,264.3
p13,32,Sh.png,Local,0,260,2716,8,7,988.7,588.7,428.7,348.7
p13,32,Sh.png,Local,0,4,2996,8,8,987.6,521.6,427.6,281.6
p13,66,Sh.png,Local,0,78,314,11,1,1079.1,559.3,519.1,319.3
p13,66,Sh.png,Local,0,192,420,11,2,973.1,636.1,413.1,396.1
p13,66,Sh.png,Local,0,216,916,11,3,967.4,584.7,407.4,344.7
p13,66,Sh.png,Local,0,198,1148,11,4,1006.8,663.8,446.8,423.8
p13,66,Sh.png,Local,0,32,1584,11,5,997.9,672.9,437.9,432.9
p13,7,Sh.png,Local,0,1912,396,3,3,933.8,562.6,373.8,322.6
p13,38,Sh.png,Local,0,116,10,4,1,868.7,599.4,308.7,359.4
p13,38,Sh.png,Local,0,250,154,4,2,961.6,584.8,401.6,344.8
p13,38,Sh.png,Local,0,338,608,4,3,903,572.5,343,332.5
p13,38,Sh.png,Local,0,2034,966,4,4,939.5,574.8,379.5,334.8
p13,45,Sh.png,Local,0,1258,10,1,1,945.4,582.4,385.4,342.4
p13,31,Sh.png,Local,0,222,20,2,1,899,495.2,339,255.2
p13,31,Sh.png,Local,0,1582,260,2,2,914.9,482.8,354.9,242.8
p13,41,Sh.png,Local,0,222,10,3,1,882.4,504.4,322.4,264.4
p13,30,Ss.png,None,0,1854,10,1,1,960.3,550.5,400.3,310.5
p13,4,Ss.png,None,0,1544,10,4,1,978.9,619.7,418.9,379.7
p13,4,Ss.png,None,0,754,1570,4,2,970.7,596.3,410.7,356.3
p13,4,Ss.png,None,0,322,2342,4,3,971.9,553.3,411.9,313.3
p13,4,Ss.png,None,0,182,2818,4,4,962.9,541.6,402.9,301.6
p13,30,Ss.png,None,0,372,10,4,1,996.9,525.2,436.9,285.2
p13,75,St.png,None,0,124,2876,6,6,1006.3,527.6,446.3,287.6
p13,79,St.png,None,0,398,10,4,1,1002.1,597.8,442.1,357.8
p13,79,St.png,None,0,538,760,4,2,1020.5,562.9,460.5,322.9
p13,79,St.png,None,0,630,1558,4,3,977.8,506.1,417.8,266.1
p13,79,St.png,None,0,96,2212,4,4,1036.1,521.9,476.1,281.9
p13,9,St.png,None,0,724,10,2,1,910.8,538.3,350.8,298.3
p13,9,St.png,None,0,1056,756,2,2,904.9,488.9,344.9,248.9
p13,13,St.png,None,0,532,10,2,1,945.3,525.4,385.3,285.4
p13,19,Th.png,Local,0,30,2970,9,9,674,1128.4,114,888.4
p13,55,Th.png,Local,0,626,244,6,1,1020.7,513.7,460.7,273.7
p13,55,Th.png,Local,0,464,1188,6,2,974.6,476.9,414.6,236.9
p13,55,Th.png,Local,0,46,1808,6,3,1796.6,888,1236.6,648
p13,55,Th.png,Local,0,32,1944,6,4,1887.6,823.3,1327.6,583.3
p13,5,Th.png,Local,0,50,654,9,3,1686,1380.5,1126,1140.5
p13,5,Th.png,Local,0,182,768,9,4,1533.4,1386.6,973.4,1146.6
p13,5,Th.png,Local,0,184,1142,9,5,996.7,497.9,436.7,257.9
p13,5,Th.png,Local,0,256,1786,9,6,1607.9,75.2,1047.9,-164.8
p13,5,Th.png,Local,0,134,2098,9,7,1045.2,309.5,485.2,69.5
p13,5,Th.png,Local,0,150,2634,9,8,1209.8,146.9,649.8,-93.1
p13,5,Th.png,Local,0,174,2826,9,9,1020,514.4,460,274.4
p13,6,Th.png,Local,0,64,10,4,1,932.4,964.7,372.4,724.7
p13,6,Th.png,Local,0,148,114,4,2,984.2,597.8,424.2,357.8
p13,12,Th.png,Local,0,350,10,4,1,989.6,537.4,429.6,297.4
p13,12,Th.png,Local,0,834,380,4,2,993,543.1,433,303.1
p13,12,Th.png,Local,0,398,1238,4,3,1005.4,467.4,445.4,227.4
p13,12,Th.png,Local,0,222,1664,4,4,992.6,527.2,432.6,287.2
p13,28,Th.png,Local,0,30,10,5,1,1001.6,554.4,441.6,314.4
p13,28,Th.png,Local,0,194,68,5,2,934.5,544.5,374.5,304.5
p13,28,Th.png,Local,0,804,288,5,3,977.3,552.3,417.3,312.3
p13,17,Ts.png,None,0,788,374,7,3,969.7,561.6,409.7,321.6
p13,17,Ts.png,None,0,22,1416,7,4,1590.2,241.7,1030.2,1.7
p13,17,Ts.png,None,0,22,1488,7,5,1459.1,62.6,899.1,-177.4
p13,17,Ts.png,None,0,736,1610,7,6,973.9,499,413.9,259
p13,17,Ts.png,None,0,146,2362,7,7,960.8,552.8,400.8,312.8
p13,27,Ts.png,None,0,334,10,3,1,969.3,581.3,409.3,341.3
p13,27,Ts.png,None,0,58,834,3,2,963.6,489.5,403.6,249.5
p13,14,Ts.png,None,0,472,634,6,3,928.5,529,368.5,289
p13,14,Ts.png,None,0,280,1434,6,4,947.8,483.7,387.8,243.7
p13,14,Ts.png,None,0,830,1734,6,5,965,549.8,405,309.8
p13,14,Ts.png,None,0,414,2586,6,6,962.3,464.9,402.3,224.9
p13,6,Ts.png,None,0,980,10,3,1,944.1,486.9,384.1,246.9
p13,6,Ts.png,None,0,880,1012,3,2,948.3,404,388.3,164
p13,6,Ts.png,None,0,88,2062,3,3,958.3,417.8,398.3,177.8
p13,7,Ts.png,None,0,270,10,4,1,994.2,421.2,434.2,181.2
p13,7,Ts.png,None,0,1126,298,4,2,961.5,465.9,401.5,225.9
p13,7,Tt.png,None,0,192,2808,8,8,946.8,491.7,386.8,251.7
p13,29,Tt.png,None,0,266,10,6,1,1002.3,502.4,442.3,262.4
p13,29,Tt.png,None,0,730,294,6,2,964.2,495.5,404.2,255.5
p13,29,Tt.png,None,0,566,1046,6,3,984.2,448.9,424.2,208.9
p13,29,Tt.png,None,0,382,1628,6,4,1007.6,447.7,447.6,207.7
p13,29,Tt.png,None,0,48,2030,6,5,993.9,534,433.9,294
p13,29,Tt.png,None,0,84,2300,6,6,965.7,464.3,405.7,224.3
p13,31,Tt.png,None,0,394,12,6,1,997.8,487.1,437.8,247.1
p13,31,Tt.png,None,0,708,428,6,2,972.2,502.1,412.2,262.1
p13,8,Ul.png,None,0,450,2550,5,5,1018,616,458,376
p13,9,Ul.png,None,0,12,10,8,1,1202.8,564.9,642.8,324.9
p13,9,Ul.png,None,0,196,66,8,2,909.2,595.2,349.2,355.2
p13,9,Ul.png,None,0,788,292,8,3,1020.1,583.2,460.1,343.2
p13,9,Ul.png,None,0,216,1102,8,4,994,546,434,306
p13,9,Ul.png,None,0,270,1350,8,5,1015,754.3,455,514.3
p13,9,Ul.png,None,0,746,1678,8,6,801.9,1110.6,241.9,870.6
p13,9,Ul.png,None,0,346,2496,8,7,981.9,629,421.9,389
p13,9,Ul.png,None,0,136,2864,8,8,1041,621.7,481,381.7
p13,48,Ul.png,None,0,186,10,11,1,964.8,619.1,404.8,379.1
p13,48,Ul.png,None,0,916,406,11,2,1024.4,592.9,464.4,352.9
p13,36,Ul.png,None,0,508,2066,5,5,923.5,593.4,363.5,353.4
p13,50,Ul.png,None,0,1366,10,2,1,913,575.1,353,335.1
p13,50,Ul.png,None,0,832,1398,2,2,941.2,589,381.2,349
p13,21,Ul.png,None,0,246,10,5,1,904.8,549.1,344.8,309.1
p13,21,Ul.png,None,0,252,272,5,2,944.1,549.4,384.1,309.4
p13,21,Ul.png,None,0,1408,836,5,3,940.8,538.1,380.8,298.1
p13,21,Ul.png,None,0,456,2262,5,4,897.1,525.1,337.1,285.1
p13,21,Ul.png,None,0,262,2738,5,5,958.5,527.7,398.5,287.7
p13,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,142,732,16,4,1044.7,277.3,484.7,37.3
p13,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,86,918,16,5,730.1,238.3,170.1,-1.7
p13,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,238,1024,16,6,671.1,238.3,111.1,-1.7
p13,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,150,1290,16,7,782.5,246.6,222.5,6.6
p13,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,260,1478,16,8,996.7,263.5,436.7,23.5
p13,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,100,1760,16,9,925.7,256.5,365.7,16.5
p13,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,256,1892,16,10,786.8,255.8,226.8,15.8
p13,133,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,54,2604,8,8,953,615,393,375
p13,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,154,10,12,1,1032.5,629.8,472.5,389.8
p13,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,150,200,12,2,895.5,575.1,335.5,335.1
p13,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,170,392,12,3,814.9,330.3,254.9,90.3
p13,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,354,588,12,4,765.8,242.1,205.8,2.1
p13,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,132,976,12,5,930.7,221.1,370.7,-18.9
p13,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,170,1140,12,6,1056.8,233.7,496.8,-6.3
p13,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,172,1340,12,7,1156.3,237.5,596.3,-2.5
p13,44,Uo.png,Local,0,1694,266,2,2,927.8,586.5,367.8,346.5
p13,49,Uo.png,Local,0,278,10,4,1,960.9,586.1,400.9,346.1
p13,49,Uo.png,Local,0,442,304,4,2,929.4,579.8,369.4,339.8
p13,49,Uo.png,Local,0,1092,764,4,3,937.7,576.7,377.7,336.7
p13,49,Uo.png,Local,0,548,1876,4,4,883.7,591,323.7,351
p13,5,Uo.png,Local,0,454,10,5,1,916.1,552,356.1,312
p13,5,Uo.png,Local,0,96,936,5,2,917.8,548,357.8,308
p13,2,Uu.png,None,0,1018,1528,6,4,1001.4,527.6,441.4,287.6
p13,2,Uu.png,None,0,404,2568,6,5,1007.8,613.4,447.8,373.4
p13,2,Uu.png,None,0,8,2992,6,6,929,628.9,369,388.9
p14,7,Hs.png,Global,0,1538,10,1,1,971,535.7,411,295.7
p14,22,Hs.png,Global,0,390,14,8,1,940.8,543.6,380.8,303.6
p14,22,Hs.png,Global,0,912,548,8,2,931.3,533.4,371.3,293.4
p14,22,Hs.png,Global,0,66,1476,8,3,978.6,559.8,418.6,319.8
p14,22,Hs.png,Global,0,96,1904,8,4,1731.8,538.3,1171.8,298.3
p14,22,Hs.png,Global,0,22,2042,8,5,1706.7,499.5,1146.7,259.5
p14,22,Hs.png,Global,0,46,2080,8,6,1695.5,549.1,1135.5,309.1
p14,22,Hs.png,Global,0,64,2154,8,7,1647.4,351.7,1087.4,111.7
p14,22,Hs.png,Global,0,525,2154,8,8,404.9,154,-155.1,-86
p14,42,Hs.png,Global,0,1330,186,2,1,944.1,531.1,384.1,291.1
p14,42,Hs.png,Global,0,606,1532,2,2,994.4,559.3,434.4,319.3
p14,8,Ht.png,Global,0,200,10,4,1,954.6,520.2,394.6,280.2
p14,8,Ht.png,Global,0,132,226,4,2,986.5,532.2,426.5,292.2
p14,8,Ht.png,Global,0,1346,736,4,3,968.7,538.6,408.7,298.6
p14,8,Ht.png,Global,0,332,2098,4,4,1009.6,580.3,449.6,340.3
