RECORDING_SESSION_LABEL,TRIAL_INDEX,Image,image_type,trial_num,CURRENT_FIX_X,CURRENT_FIX_Y,x,y
P5,13,1293,raw_non,104,923.9,580.9,363.9,340.9
P5,62,1293,fil_non,302,937.2,548.9,377.2,308.9
P6,18,1293,raw_non,104,958,541.2,398,301.2
P6,18,1293,raw_non,104,957.1,508.4,397.1,268.4
P6,76,1293,fil_non,302,1077.8,348.6,517.8,108.6
P7,158,1293,raw_non,104,1006.5,478.7,446.5,238.7
P7,380,1293,fil_non,302,943.6,420.5,383.6,180.5
P7,380,1293,fil_non,302,946,482.4,386,242.4
p9,165,1293,raw_non,104,933.9,479.3,373.9,239.3
p9,165,1293,raw_non,104,970,516.1,410,276.1
p10,157,1296,raw_non,108,980.4,524.4,420.4,284.4
p10,361,1296,fil_non,306,1019.5,464.5,459.5,224.5
p11,171,1296,raw_non,108,1007,477.5,447,237.5
p11,372,1296,fil_non,306,258.9,234.2,-301.1,-5.8
p11,372,1296,fil_non,306,891.7,417.7,331.7,177.7
p11,372,1296,fil_non,306,950.2,516.4,390.2,276.4
p11,373,1296,fil_non,306,1089.6,527.5,529.6,287.5
p11,373,1296,fil_non,306,951.4,503.7,391.4,263.7
p12,157,1296,raw_non,108,897.8,595.9,337.8,355.9
p12,157,1296,raw_non,108,949.1,560.7,389.1,320.7
p12,357,1296,fil_non,306,856.8,423.1,296.8,183.1
p12,357,1296,fil_non,306,940.9,464.7,380.9,224.7
p13,166,1296,raw_non,108,907.9,367.4,347.9,127.4
p13,166,1296,raw_non,108,1005.7,476.5,445.7,236.5
p13,380,1296,fil_non,306,194.9,546.9,-365.1,306.9
p13,381,1296,fil_non,306,101.7,532.5,-458.3,292.5
p13,382,1296,fil_non,306,963.6,540,403.6,300
p14,386,1296,fil_non,306,945.9,527.4,385.9,287.4
p15,159,1296,raw_non,108,1086.8,531.9,526.8,291.9
p15,159,1296,raw_non,108,953.1,585.6,393.1,345.6
p15,364,1296,fil_non,306,501.5,1853.6,-58.5,1613.6
p16,158,1296,raw_non,108,772.5,570.3,212.5,330.3
p16,158,1296,raw_non,108,928.2,552.8,368.2,312.8
p16,375,1296,fil_non,306,974.6,629.7,414.6,389.7
P2,22,1296,raw_non,108,1663.1,30.1,1103.1,-209.9
P2,22,1296,raw_non,108,1207.2,357.7,647.2,117.7
P2,23,1296,raw_non,108,1331.4,135.4,771.4,-104.6
P2,23,1296,raw_non,108,1183.7,469.9,623.7,229.9
P2,23,1296,raw_non,108,994.9,486.2,434.9,246.2
P2,110,1296,fil_non,306,1590.1,56.1,1030.1,-183.9
P2,110,1296,fil_non,306,1127.9,380.9,567.9,140.9
P5,15,1296,raw_non,108,920.7,570.5,360.7,330.5
P5,15,1296,raw_non,108,970,577.4,410,337.4
P5,64,1296,fil_non,306,963.4,500.1,403.4,260.1
P5,64,1296,fil_non,306,974.2,553.2,414.2,313.2
P6,23,1296,raw_non,108,966.2,496.7,406.2,256.7
P7,162,1296,raw_non,108,1008.4,508.2,448.4,268.2
P7,162,1296,raw_non,108,954.3,534.1,394.3,294.1
P7,384,1296,fil_non,306,902.5,625.1,342.5,385.1
P7,384,1296,fil_non,306,949.8,527.3,389.8,287.3
p9,169,1296,raw_non,108,956.3,536.5,396.3,296.5
p9,426,1296,fil_non,306,1220.8,416.9,660.8,176.9
p9,426,1296,fil_non,306,1043.1,504.9,483.1,264.9
p9,427,1296,fil_non,306,927,530,367,290
p9,427,1296,fil_non,306,991.7,537.1,431.7,297.1
p10,161,1298,raw_non,112,896.2,431.8,336.2,191.8
p10,161,1298,raw_non,112,946.2,586.9,386.2,346.9
p10,365,1298,fil_non,310,960.4,454.4,400.4,214.4
p10,365,1298,fil_non,310,976.9,587.6,416.9,347.6
p11,175,1298,raw_non,112,934.6,435.9,374.6,195.9
p11,175,1298,raw_non,112,948.7,486.6,388.7,246.6
p11,377,1298,fil_non,310,292.1,363.8,-267.9,123.8
p12,161,1298,raw_non,112,946.2,494.1,386.2,254.1
p12,161,1298,raw_non,112,956.1,527,396.1,287
p12,361,1298,fil_non,310,936,495.2,376,255.2
p12,361,1298,fil_non,310,964,503.1,404,263.1
p13,170,1298,raw_non,112,792.3,298,232.3,58
p13,170,1298,raw_non,112,951.3,411.5,391.3,171.5
p13,386,1298,fil_non,310,1045.3,339.2,485.3,99.2
p13,386,1298,fil_non,310,1002.2,506.7,442.2,266.7
p14,166,1298,raw_non,112,892.3,467.5,332.3,227.5
p14,390,1298,fil_non,310,303.7,200.4,-256.3,-39.6
p14,390,1298,fil_non,310,997.3,521.3,437.3,281.3
p14,390,1298,fil_non,310,958.2,572.2,398.2,332.2
p15,163,1298,raw_non,112,1011.4,540.6,451.4,300.6
p15,163,1298,raw_non,112,952.9,578.1,392.9,338.1
p15,368,1298,fil_non,310,984.2,443.8,424.2,203.8
p16,162,1298,raw_non,112,822.5,420.4,262.5,180.4
p16,162,1298,raw_non,112,923.3,509,363.3,269
p16,379,1298,fil_non,310,1320.7,1408.6,760.7,1168.6
p16,379,1298,fil_non,310,1210.3,1288.1,650.3,1048.1
P2,25,1298,raw_non,112,1228.3,331.9,668.3,91.9
P2,112,1298,fil_non,310,1128.2,41.4,568.2,-198.6
P5,17,1298,raw_non,112,914,547.8,354,307.8
P5,17,1298,raw_non,112,967,560.5,407,320.5
P5,66,1298,fil_non,310,990.1,562.2,430.1,322.2
P5,66,1298,fil_non,310,951.6,553.1,391.6,313.1
P6,25,1298,raw_non,112,916.9,495.7,356.9,255.7
P6,80,1298,fil_non,310,1124.3,396.3,564.3,156.3
P7,166,1298,raw_non,112,951.4,448.3,391.4,208.3
P7,388,1298,fil_non,310,898.9,318.4,338.9,78.4
P7,388,1298,fil_non,310,960,466.7,400,226.7
p9,173,1298,raw_non,112,-15.9,-59.1,-575.9,-299.1
p9,173,1298,raw_non,112,845,429.4,285,189.4
p9,173,1298,raw_non,112,964.1,454.5,404.1,214.5
p9,174,1298,raw_non,112,916.1,465.8,356.1,225.8
p9,174,1298,raw_non,112,971.4,470,411.4,230
p9,431,1298,fil_non,310,1350,505.3,790,265.3
p9,431,1298,fil_non,310,1092.7,538.5,532.7,298.5
p9,432,1298,fil_non,310,1258.2,540.8,698.2,300.8
p9,432,1298,fil_non,310,1086.5,542.3,526.5,302.3
p9,433,1298,fil_non,310,1024.1,521.4,464.1,281.4
p10,165,1305,raw_non,116,798,524.4,238,284.4
p10,165,1305,raw_non,116,927.9,593.6,367.9,353.6
p10,369,1305,fil_non,314,875.8,418.6,315.8,178.6
p10,369,1305,fil_non,314,972,569.2,412,329.2
p11,179,1305,raw_non,116,964.2,465.2,404.2,225.2
p11,381,1305,fil_non,314,864,466,304,226
p11,381,1305,fil_non,314,948.5,493.2,388.5,253.2
p12,165,1305,raw_non,116,1082.5,491.6,522.5,251.6
p12,165,1305,raw_non,116,966.1,530.6,406.1,290.6
p12,365,1305,fil_non,314,941.9,446.1,381.9,206.1
p12,365,1305,fil_non,314,959.1,502.8,399.1,262.8
p13,174,1305,raw_non,116,1101.6,417.1,541.6,177.1
p13,174,1305,raw_non,116,955.2,456.8,395.2,216.8
p13,392,1305,fil_non,314,994.4,450.1,434.4,210.1
p14,170,1305,raw_non,116,-2.3,82.5,-562.3,-157.5
p14,394,1305,fil_non,314,904.2,538.9,344.2,298.9
p14,394,1305,fil_non,314,948.3,551.5,388.3,311.5
p15,167,1305,raw_non,116,1052.3,443.3,492.3,203.3
p15,167,1305,raw_non,116,984.6,498.9,424.6,258.9
p15,372,1305,fil_non,314,946,473.7,386,233.7
p16,166,1305,raw_non,116,927.6,501.9,367.6,261.9
p16,383,1305,fil_non,314,952.1,373.5,392.1,133.5
P2,33,1305,raw_non,116,1628.6,57.5,1068.6,-182.5
P2,33,1305,raw_non,116,1088.2,368.8,528.2,128.8
P2,114,1305,fil_non,314,482.5,196.2,-77.5,-43.8
P5,19,1305,raw_non,116,921.2,527.5,361.2,287.5
P5,19,1305,raw_non,116,950.5,545.4,390.5,305.4
P5,68,1305,fil_non,314,992.5,564.5,432.5,324.5
P6,29,1305,raw_non,116,347.3,410.1,-212.7,170.1
P6,29,1305,raw_non,116,285.6,411,-274.4,171
P6,82,1305,fil_non,314,957.8,487.5,397.8,247.5
P6,82,1305,fil_non,314,984.2,537.5,424.2,297.5
P6,83,1305,fil_non,314,256.3,409.4,-303.7,169.4
P6,83,1305,fil_non,314,241.9,494.9,-318.1,254.9
P6,83,1305,fil_non,314,245.8,488.1,-314.2,248.1
P7,170,1305,raw_non,116,1026.1,583.5,466.1,343.5
P7,392,1305,fil_non,314,937.8,271.6,377.8,31.6
P7,392,1305,fil_non,314,955.6,504.6,395.6,264.6
p9,178,1305,raw_non,116,760,405.4,200,165.4
p9,178,1305,raw_non,116,982.3,493.5,422.3,253.5
p9,437,1305,fil_non,314,1018.5,405.6,458.5,165.6
p9,437,1305,fil_non,314,1095.1,431.9,535.1,191.9
p9,437,1305,fil_non,314,998.1,501.7,438.1,261.7
p10,169,1306,raw_non,120,1006.6,366.5,446.6,126.5
p10,169,1306,raw_non,120,951.3,553.7,391.3,313.7
p10,373,1306,fil_non,318,1021.3,461.2,461.3,221.2
p10,373,1306,fil_non,318,994.7,589.9,434.7,349.9
p11,183,1306,raw_non,120,1015.5,491.5,455.5,251.5
p11,385,1306,fil_non,318,938.9,488.5,378.9,248.5
p12,169,1306,raw_non,120,940.6,531.6,380.6,291.6
p12,369,1306,fil_non,318,1010.4,499.4,450.4,259.4
p12,369,1306,fil_non,318,943.8,529.7,383.8,289.7
p13,178,1306,raw_non,120,897.3,500.8,337.3,260.8
p13,178,1306,raw_non,120,946,565.9,386,325.9
p13,397,1306,fil_non,318,1042.3,536.2,482.3,296.2
p13,397,1306,fil_non,318,1003.3,526.6,443.3,286.6
p14,175,1306,raw_non,120,965,536.9,405,296.9
p14,398,1306,fil_non,318,304.1,468.1,-255.9,228.1
p14,398,1306,fil_non,318,289.8,405.1,-270.2,165.1
p14,398,1306,fil_non,318,313.6,414.3,-246.4,174.3
p15,171,1306,raw_non,120,732.7,619.5,172.7,379.5
p15,171,1306,raw_non,120,945.2,597.5,385.2,357.5
p15,376,1306,fil_non,318,925.2,396,365.2,156
p15,376,1306,fil_non,318,986.4,486.6,426.4,246.6
p16,170,1306,raw_non,120,888.5,476.4,328.5,236.4
p16,387,1306,fil_non,318,1001.2,477.1,441.2,237.1
P2,35,1306,raw_non,120,-1381.5,307.5,-1941.5,67.5
P2,35,1306,raw_non,120,939,433.6,379,193.6
P2,116,1306,fil_non,318,1065.4,1218.7,505.4,978.7
P2,116,1306,fil_non,318,909.5,181.9,349.5,-58.1
P5,21,1306,raw_non,120,866.1,565.1,306.1,325.1
P5,70,1306,fil_non,318,1009.4,466.8,449.4,226.8
P5,70,1306,fil_non,318,989.7,522.1,429.7,282.1
P5,70,1306,fil_non,318,1016.3,488.1,456.3,248.1
P6,32,1306,raw_non,120,933.4,500.5,373.4,260.5
P6,32,1306,raw_non,120,953.7,535.3,393.7,295.3
P6,87,1306,fil_non,318,908.6,405.3,348.6,165.3
P6,87,1306,fil_non,318,951.8,550.8,391.8,310.8
P7,174,1306,raw_non,120,1042.1,485.9,482.1,245.9
P7,174,1306,raw_non,120,955.6,542.9,395.6,302.9
P7,396,1306,fil_non,318,1037.8,361.2,477.8,121.2
P7,396,1306,fil_non,318,961.6,495.6,401.6,255.6
p9,182,1306,raw_non,120,1133.9,538.6,573.9,298.6
p9,182,1306,raw_non,120,1022.4,530.2,462.4,290.2
p9,442,1306,fil_non,318,976.4,370.4,416.4,130.4
p9,442,1306,fil_non,318,982.9,440.9,422.9,200.9
p10,173,1307,raw_non,124,998,422.7,438,182.7
p10,173,1307,raw_non,124,960.2,528.3,400.2,288.3
p10,377,1307,fil_non,322,779.7,489.2,219.7,249.2
p10,377,1307,fil_non,322,971.4,571.3,411.4,331.3
p11,187,1307,raw_non,124,920.6,553.1,360.6,313.1
p11,390,1307,fil_non,322,975.5,518.4,415.5,278.4
p12,173,1307,raw_non,124,1052.9,578.3,492.9,338.3
p12,173,1307,raw_non,124,952.6,553.5,392.6,313.5
p12,373,1307,fil_non,322,798.4,492.4,238.4,252.4
p12,373,1307,fil_non,322,956.8,514.5,396.8,274.5
p13,182,1307,raw_non,124,693.1,484.6,133.1,244.6
p13,182,1307,raw_non,124,920.6,558,360.6,318
p13,401,1307,fil_non,322,1011,420.2,451,180.2
p13,401,1307,fil_non,322,992.3,464.7,432.3,224.7
p14,180,1307,raw_non,124,913.1,565.1,353.1,325.1
p14,402,1307,fil_non,322,931.1,556.3,371.1,316.3
p15,175,1307,raw_non,124,1044.4,663,484.4,423
p15,380,1307,fil_non,322,741.1,586.3,181.1,346.3
p15,380,1307,fil_non,322,997.7,546.9,437.7,306.9
p16,174,1307,raw_non,124,810.6,395.1,250.6,155.1
p16,174,1307,raw_non,124,915.7,469.8,355.7,229.8
p16,392,1307,fil_non,322,1006.8,621.9,446.8,381.9
p16,392,1307,fil_non,322,930.5,536.4,370.5,296.4
P2,37,1307,raw_non,124,1486.7,1.4,926.7,-238.6
P2,37,1307,raw_non,124,955.8,484.1,395.8,244.1
P2,38,1307,raw_non,124,994.5,1200,434.5,960
P2,38,1307,raw_non,124,1319.2,1049.2,759.2,809.2
P2,118,1307,fil_non,322,1456.6,55,896.6,-185
P2,118,1307,fil_non,322,1055.9,479.1,495.9,239.1
P5,23,1307,raw_non,124,887.5,556.8,327.5,316.8
P5,23,1307,raw_non,124,962.2,543,402.2,303
P5,72,1307,fil_non,322,968.8,546.9,408.8,306.9
P6,34,1307,raw_non,124,288.5,1144.6,-271.5,904.6
P6,89,1307,fil_non,322,943.6,526.4,383.6,286.4
P7,178,1307,raw_non,124,992.4,510.1,432.4,270.1
P7,400,1307,fil_non,322,984.4,439.1,424.4,199.1
P7,400,1307,fil_non,322,916.7,513.9,356.7,273.9
p9,187,1307,raw_non,124,1565,1175.5,1005,935.5
p9,187,1307,raw_non,124,980.7,528.4,420.7,288.4
p9,446,1307,fil_non,322,986.5,451.9,426.5,211.9
p10,177,1309,raw_non,128,1005.8,426.8,445.8,186.8
p10,177,1309,raw_non,128,968.4,586.7,408.4,346.7
p10,381,1309,fil_non,326,949.4,519.4,389.4,279.4
p10,381,1309,fil_non,326,988.1,570,428.1,330
p11,191,1309,raw_non,128,1482.8,536.2,922.8,296.2
p11,394,1309,fil_non,326,308.3,368.8,-251.7,128.8
p11,394,1309,fil_non,326,971.6,540.6,411.6,300.6
p12,177,1309,raw_non,128,991.2,607.9,431.2,367.9
p12,177,1309,raw_non,128,950.3,548.8,390.3,308.8
p12,377,1309,fil_non,326,1010.2,605,450.2,365
p12,377,1309,fil_non,326,934.7,517.4,374.7,277.4
p13,186,1309,raw_non,128,946.9,501.3,386.9,261.3
p13,405,1309,fil_non,326,1068.3,536.7,508.3,296.7
p13,405,1309,fil_non,326,979.7,528.8,419.7,288.8
p14,184,1309,raw_non,128,901.3,492.2,341.3,252.2
p14,406,1309,fil_non,326,954.1,576.2,394.1,336.2
p15,179,1309,raw_non,128,1086,1275.3,526,1035.3
p15,179,1309,raw_non,128,1173,1719.1,613,1479.1
p15,384,1309,fil_non,326,1031.8,423.5,471.8,183.5
p15,384,1309,fil_non,326,972.3,492.7,412.3,252.7
p16,178,1309,raw_non,128,849.1,442.2,289.1,202.2
p16,178,1309,raw_non,128,926.7,491.5,366.7,251.5
p16,396,1309,fil_non,326,837.3,480.1,277.3,240.1
P2,40,1309,raw_non,128,1202.4,358.3,642.4,118.3
P2,120,1309,fil_non,326,1496,42.9,936,-197.1
P2,120,1309,fil_non,326,985.7,538.9,425.7,298.9
P2,121,1309,fil_non,326,1131.2,545,571.2,305
P2,121,1309,fil_non,326,1011.3,533.5,451.3,293.5
P5,25,1309,raw_non,128,993.5,540,433.5,300
P5,25,1309,raw_non,128,938.2,537.6,378.2,297.6
P5,74,1309,fil_non,326,872.8,565.4,312.8,325.4
P5,74,1309,fil_non,326,942.6,581.8,382.6,341.8
P6,36,1309,raw_non,128,978.5,474,418.5,234
P6,91,1309,fil_non,326,973.3,523.9,413.3,283.9
P7,182,1309,raw_non,128,977.3,414.6,417.3,174.6
P7,404,1309,fil_non,326,998.9,381.2,438.9,141.2
p9,191,1309,raw_non,128,903,515.6,343,275.6
p9,191,1309,raw_non,128,981.2,485.6,421.2,245.6
p9,450,1309,fil_non,326,1008.1,499.6,448.1,259.6
p10,181,1313,raw_non,132,1327.6,577.7,767.6,337.7
p10,181,1313,raw_non,132,1026.8,590.9,466.8,350.9
p10,385,1313,fil_non,330,988.8,447.4,428.8,207.4
p10,385,1313,fil_non,330,963.5,562.2,403.5,322.2
p11,195,1313,raw_non,132,977.6,446,417.6,206
p11,398,1313,fil_non,330,962.8,449.3,402.8,209.3
p11,398,1313,fil_non,330,947.1,494,387.1,254
p12,181,1313,raw_non,132,938.8,518.8,378.8,278.8
p12,381,1313,fil_non,330,818,390.8,258,150.8
p12,381,1313,fil_non,330,822.5,449.7,262.5,209.7
p12,381,1313,fil_non,330,930.7,504.5,370.7,264.5
p13,190,1313,raw_non,132,1029.9,494.2,469.9,254.2
p13,190,1313,raw_non,132,940.4,564.5,380.4,324.5
p13,409,1313,fil_non,330,1020.7,384.4,460.7,144.4
p13,409,1313,fil_non,330,980,469.8,420,229.8
p14,188,1313,raw_non,132,908.9,459.6,348.9,219.6
p14,189,1313,raw_non,132,177.7,233.2,-382.3,-6.8
p14,189,1313,raw_non,132,928.5,553.8,368.5,313.8
p14,410,1313,fil_non,330,920.9,471.1,360.9,231.1
p15,183,1313,raw_non,132,932.7,874.3,372.7,634.3
p15,183,1313,raw_non,132,1026,566,466,326
p15,388,1313,fil_non,330,1164.2,493.1,604.2,253.1
p16,182,1313,raw_non,132,922.9,495.9,362.9,255.9
p16,182,1313,raw_non,132,947.9,531.4,387.9,291.4
p16,401,1313,fil_non,330,1047.8,570.2,487.8,330.2
P2,46,1313,raw_non,132,1494.7,59.4,934.7,-180.6
P2,46,1313,raw_non,132,1079.3,464.7,519.3,224.7
P2,123,1313,fil_non,330,1073.5,1135.4,513.5,895.4
P2,123,1313,fil_non,330,1063.6,334.1,503.6,94.1
P2,124,1313,fil_non,330,1062.6,725.9,502.6,485.9
P2,124,1313,fil_non,330,1088.7,571.1,528.7,331.1
P5,27,1313,raw_non,132,1016.6,542,456.6,302
P5,27,1313,raw_non,132,949.8,552.6,389.8,312.6
P5,76,1313,fil_non,330,914.3,432.4,354.3,192.4
P6,40,1313,raw_non,132,1111.5,506.5,551.5,266.5
P6,40,1313,raw_non,132,966,527.7,406,287.7
P6,41,1313,raw_non,132,966.1,473,406.1,233
P6,41,1313,raw_non,132,959.9,553.2,399.9,313.2
P6,93,1313,fil_non,330,931.9,528.3,371.9,288.3
P7,186,1313,raw_non,132,936.2,311.5,376.2,71.5
P7,409,1313,fil_non,330,1041.6,378.2,481.6,138.2
p9,195,1313,raw_non,132,905.9,555.5,345.9,315.5
p9,195,1313,raw_non,132,1023.2,485,463.2,245
p9,454,1313,fil_non,330,1012.7,470.4,452.7,230.4
p10,185,1314,raw_non,136,976.4,432.6,416.4,192.6
p10,185,1314,raw_non,136,944.5,583.8,384.5,343.8
p10,389,1314,fil_non,334,1020,555.6,460,315.6
p10,389,1314,fil_non,334,961.6,548.1,401.6,308.1
p11,199,1314,raw_non,136,959.1,491.7,399.1,251.7
p11,402,1314,fil_non,334,993.1,413.9,433.1,173.9
p11,402,1314,fil_non,334,864,531.1,304,291.1
p11,402,1314,fil_non,334,940.9,525.1,380.9,285.1
p12,185,1314,raw_non,136,952.2,431.8,392.2,191.8
p12,185,1314,raw_non,136,901.3,492.3,341.3,252.3
p12,185,1314,raw_non,136,945.8,546.2,385.8,306.2
p12,385,1314,fil_non,334,764.6,371.8,204.6,131.8
p12,385,1314,fil_non,334,890.1,482,330.1,242
p13,194,1314,raw_non,136,949.8,444.8,389.8,204.8
p13,194,1314,raw_non,136,940.3,497.5,380.3,257.5
p13,413,1314,fil_non,334,961.2,391.5,401.2,151.5
p13,413,1314,fil_non,334,1056,395.4,496,155.4
p13,413,1314,fil_non,334,973.7,460.4,413.7,220.4
p14,195,1314,raw_non,136,996.8,609.8,436.8,369.8
p14,414,1314,fil_non,334,272.9,278.6,-287.1,38.6
p14,414,1314,fil_non,334,939.3,486.1,379.3,246.1
p14,414,1314,fil_non,334,960.9,541.8,400.9,301.8
p15,187,1314,raw_non,136,1058.5,675.5,498.5,435.5
p15,187,1314,raw_non,136,984.8,598.6,424.8,358.6
p15,392,1314,fil_non,334,1084.2,1355.1,524.2,1115.1
p15,392,1314,fil_non,334,1178,1399,618,1159
p16,186,1314,raw_non,136,945.6,452.3,385.6,212.3
p16,186,1314,raw_non,136,930.2,494.8,370.2,254.8
p16,406,1314,fil_non,334,1069.4,522.4,509.4,282.4
p16,406,1314,fil_non,334,1107.3,503.8,547.3,263.8
P2,130,1314,fil_non,334,997.9,1128.8,437.9,888.8
P5,29,1314,raw_non,136,957,609.4,397,369.4
P5,78,1314,fil_non,334,792.5,545,232.5,305
P5,78,1314,fil_non,334,958.8,541.4,398.8,301.4
P6,43,1314,raw_non,136,942.7,520.1,382.7,280.1
P6,43,1314,raw_non,136,967.6,562.7,407.6,322.7
P6,95,1314,fil_non,334,944,369.5,384,129.5
P6,95,1314,fil_non,334,963.1,478.6,403.1,238.6
P7,190,1314,raw_non,136,986.9,544.1,426.9,304.1
P7,413,1314,fil_non,334,983.1,541.1,423.1,301.1
p9,199,1314,raw_non,136,1071.9,551.8,511.9,311.8
p9,458,1314,fil_non,334,920.9,449.7,360.9,209.7
p10,189,1315,raw_non,140,917.3,502.3,357.3,262.3
p10,189,1315,raw_non,140,940.2,572.2,380.2,332.2
p10,393,1315,fil_non,338,919.6,513.6,359.6,273.6
p10,393,1315,fil_non,338,961.9,551.3,401.9,311.3
p11,203,1315,raw_non,140,899.5,543.2,339.5,303.2
p11,203,1315,raw_non,140,958.4,497.1,398.4,257.1
p11,407,1315,fil_non,338,887.2,569,327.2,329
p12,189,1315,raw_non,140,953.5,489.6,393.5,249.6
p12,189,1315,raw_non,140,934.3,526.3,374.3,286.3
p12,389,1315,fil_non,338,919.2,546.6,359.2,306.6
p13,198,1315,raw_non,140,793,428.8,233,188.8
p13,198,1315,raw_non,140,952.6,553.6,392.6,313.6
p13,417,1315,fil_non,338,736.4,295.4,176.4,55.4
p13,417,1315,fil_non,338,993.3,398.2,433.3,158.2
p14,199,1315,raw_non,140,975.3,634.4,415.3,394.4
p14,418,1315,fil_non,338,1002.3,465.6,442.3,225.6
p14,418,1315,fil_non,338,953.2,455.2,393.2,215.2
p15,191,1315,raw_non,140,1978.3,713.4,1418.3,473.4
p15,396,1315,fil_non,338,891.9,1164.8,331.9,924.8
p15,396,1315,fil_non,338,1006.9,553.2,446.9,313.2
p16,190,1315,raw_non,140,988,485.4,428,245.4
p16,190,1315,raw_non,140,945.2,541.1,385.2,301.1
p16,411,1315,fil_non,338,125,1263.8,-435,1023.8
P2,50,1315,raw_non,140,996.2,83.3,436.2,-156.7
P2,132,1315,fil_non,338,907.7,367.3,347.7,127.3
P5,31,1315,raw_non,140,945,578.7,385,338.7
P5,80,1315,fil_non,338,1032.1,470.7,472.1,230.7
P6,45,1315,raw_non,140,928.4,543,368.4,303
P6,97,1315,fil_non,338,920.2,497.4,360.2,257.4
P7,194,1315,raw_non,140,967.8,561.3,407.8,321.3
P7,194,1315,raw_non,140,995.8,524.8,435.8,284.8
P7,417,1315,fil_non,338,888,573.5,328,333.5
p9,204,1315,raw_non,140,746.3,432.9,186.3,192.9
p9,204,1315,raw_non,140,991.9,495.6,431.9,255.6
p9,462,1315,fil_non,338,1046,418.2,486,178.2
p9,462,1315,fil_non,338,1000,512.8,440,272.8
p10,193,1316,raw_non,144,755.9,274.2,195.9,34.2
p10,193,1316,raw_non,144,621.9,248.9,61.9,8.9
p10,397,1316,fil_non,342,965,495.3,405,255.3
p10,397,1316,fil_non,342,982.7,543.9,422.7,303.9
p11,207,1316,raw_non,144,839.9,502.1,279.9,262.1
p11,411,1316,fil_non,342,907.4,545.4,347.4,305.4
p11,411,1316,fil_non,342,955.8,540.4,395.8,300.4
p12,193,1316,raw_non,144,938.1,497.7,378.1,257.7
p12,193,1316,raw_non,144,870.1,537.9,310.1,297.9
p12,193,1316,raw_non,144,951.1,556.3,391.1,316.3
p12,393,1316,fil_non,342,926.9,635.2,366.9,395.2
p12,393,1316,fil_non,342,939.1,590,379.1,350
p12,393,1316,fil_non,342,963,523.1,403,283.1
p13,202,1316,raw_non,144,757.1,366.4,197.1,126.4
p13,421,1316,fil_non,342,935.6,353,375.6,113
p13,421,1316,fil_non,342,1044.7,413.2,484.7,173.2
p13,421,1316,fil_non,342,983.6,476.6,423.6,236.6
p14,203,1316,raw_non,144,910.8,579.1,350.8,339.1
p14,204,1316,raw_non,144,884.2,561.2,324.2,321.2
p14,204,1316,raw_non,144,929.6,569.7,369.6,329.7
p14,422,1316,fil_non,342,1006.6,442.2,446.6,202.2
p14,422,1316,fil_non,342,946.4,475.5,386.4,235.5
p15,195,1316,raw_non,144,948.3,613.1,388.3,373.1
p15,400,1316,fil_non,342,1015.9,663.2,455.9,423.2
p15,400,1316,fil_non,342,1037.8,549.4,477.8,309.4
p16,194,1316,raw_non,144,893.8,450.7,333.8,210.7
p16,415,1316,fil_non,342,965.8,496.1,405.8,256.1
P2,52,1316,raw_non,144,1064.3,415.2,504.3,175.2
P2,134,1316,fil_non,342,537.4,495.8,-22.6,255.8
P5,33,1316,raw_non,144,975.9,560.4,415.9,320.4
P5,82,1316,fil_non,342,1016,548,456,308
P5,82,1316,fil_non,342,960.4,502.3,400.4,262.3
P6,47,1316,raw_non,144,956.7,474.3,396.7,234.3
P6,47,1316,raw_non,144,951.8,537.1,391.8,297.1
P6,47,1316,raw_non,144,969.4,592.5,409.4,352.5
P6,100,1316,fil_non,342,913.7,419.3,353.7,179.3
P6,100,1316,fil_non,342,951.7,460.7,391.7,220.7
P7,198,1316,raw_non,144,906.7,600.8,346.7,360.8
P7,198,1316,raw_non,144,981.7,526.8,421.7,286.8
P7,421,1316,fil_non,342,919.9,389.5,359.9,149.5
P7,422,1316,fil_non,342,944.3,526.8,384.3,286.8
p9,211,1316,raw_non,144,1860,614.5,1300,374.5
p9,466,1316,fil_non,342,1208.2,505.4,648.2,265.4
p9,466,1316,fil_non,342,1072.3,527.7,512.3,287.7
p10,197,1317,raw_non,148,595.4,274.1,35.4,34.1
p10,197,1317,raw_non,148,974.7,469.2,414.7,229.2
p10,197,1317,raw_non,148,951,592.9,391,352.9
p10,401,1317,fil_non,346,987.8,555.4,427.8,315.4
p11,211,1317,raw_non,148,925,533.2,365,293.2
p11,415,1317,fil_non,346,1010.7,489.7,450.7,249.7
p11,415,1317,fil_non,346,971.6,517.3,411.6,277.3
p12,197,1317,raw_non,148,868.1,527.5,308.1,287.5
p12,197,1317,raw_non,148,955.2,553.7,395.2,313.7
p12,397,1317,fil_non,346,956.6,513,396.6,273
p13,206,1317,raw_non,148,936.1,447.1,376.1,207.1
p13,426,1317,fil_non,346,1074.2,427.7,514.2,187.7
p13,426,1317,fil_non,346,993,504.2,433,264.2
p14,209,1317,raw_non,148,879.7,564.7,319.7,324.7
p14,209,1317,raw_non,148,904.3,578.7,344.3,338.7
p14,426,1317,fil_non,346,326.5,306.4,-233.5,66.4
p14,426,1317,fil_non,346,1003,530.8,443,290.8
p15,199,1317,raw_non,148,1108.7,561.4,548.7,321.4
p15,199,1317,raw_non,148,1000.5,551.6,440.5,311.6
p15,404,1317,fil_non,346,784.3,639.1,224.3,399.1
p15,404,1317,fil_non,346,982.6,543.6,422.6,303.6
