Image,P_ID,Condition,In_Out,X,Y
Uo.png,P14,Local,0.0,459.7,109.3
Uo.png,P14,Local,1.0,411.2,252.1
Uo.png,P14,Local,0.0,385.7,308.4
Uo.png,P14,Local,0.0,430.4,279.1
Uo.png,P14,Local,0.0,490.9,162.3
Uo.png,P14,Local,0.0,435.4,255.2
Uo.png,P15,Local,0.0,358.0,340.9
Uo.png,P15,Local,0.0,321.9,325.1
Uo.png,P15,Local,0.0,370.9,344.4
Uo.png,P15,Local,0.0,-343.9,196.9
Uo.png,P15,Local,0.0,367.8,346.5
Uo.png,P15,Local,0.0,400.9,346.1
Uo.png,P15,Local,0.0,369.4,339.8
Uo.png,P15,Local,0.0,377.7,336.7
Uo.png,P15,Local,0.0,323.7,351.0
Uo.png,P16,Local,0.0,356.1,312.0
Uo.png,P16,Local,0.0,357.8,308.0
Uo.png,P16,Local,0.0,344.5,306.4
Uo.png,P16,Local,1.0,369.9,275.7
Uo.png,P16,Local,1.0,406.7,291.4
Uo.png,P16,Local,0.0,382.8,298.9
Uo.png,P16,Local,0.0,350.8,296.8
Uo.png,P16,Local,0.0,317.8,303.2
Uo.png,P16,Local,0.0,383.2,311.3
Uo.png,P16,Local,1.0,367.1,282.2
Uo.png,P16,Local,0.0,325.0,275.2
Uo.png,P16,Local,1.0,356.8,264.6
Uo.png,P16,Local,1.0,356.1,273.8
Uo.png,P16,Local,0.0,331.9,281.5
Uo.png,P7,Local,0.0,460.8,275.3
Uo.png,P7,Local,1.0,381.9,248.8
Uo.png,P7,Local,1.0,358.6,232.1
Uo.png,P7,Local,1.0,395.8,234.5
Uo.png,P7,Local,0.0,340.6,227.1
Uo.png,P7,Local,1.0,419.7,224.8
Uo.png,P7,Local,1.0,405.3,240.2
Uo.png,P7,Local,0.0,345.7,247.5
Uo.png,P7,Local,0.0,465.7,261.4
Uo.png,P9,Local,0.0,418.7,326.3
Uo.png,P9,Local,0.0,404.8,308.8
Uo.png,P9,Local,0.0,431.7,318.2
Uo.png,P9,Local,0.0,395.7,308.3
Uo.png,P9,Local,0.0,434.6,309.5
Uo.png,P9,Local,0.0,412.1,302.7
Uo.png,P9,Local,0.0,439.4,312.3
Uo.png,P9,Local,0.0,423.4,301.1
Uo.png,P9,Local,0.0,471.6,311.8
Uo.png,P9,Local,0.0,404.1,318.6
Uo.png,P9,Local,0.0,460.2,325.4
Uo.png,P9,Local,0.0,391.6,313.2
Uo.png,P9,Local,0.0,504.7,334.9
Uo.png,P9,Local,0.0,423.8,322.9
Uo.png,P9,Local,0.0,477.6,341.8
Uo.png,P9,Local,0.0,407.6,322.3
Uo.png,P9,Local,0.0,424.4,347.5
Uo.png,P9,Local,0.0,424.8,363.7
Uo.png,P9,Local,0.0,449.6,410.6
Uo.png,P9,Local,0.0,460.9,330.4
Uo.png,P9,Local,0.0,609.2,288.1
Uo.png,P9,Local,0.0,511.2,326.9
Uo.png,P9,Local,0.0,344.4,334.5
Uo.png,P9,Local,0.0,638.7,330.1
Uo.png,P9,Local,0.0,565.4,320.1
Uo.png,P9,Local,0.0,767.1,312.3
Uo.png,P9,Local,0.0,179.3,308.3
Uo.png,P9,Local,0.0,652.8,335.6
Uo.png,P9,Local,0.0,507.8,334.6
Uo.png,P9,Local,0.0,428.7,330.7
Uo.png,P9,Local,0.0,421.5,319.8
Uo.png,P9,Local,0.0,798.9,387.2
Uo.png,P9,Local,0.0,417.7,316.1
Uo.png,P9,Local,0.0,410.9,323.7
Uo.png,P9,Local,0.0,608.0,351.0
Uo.png,P9,Local,0.0,426.8,332.7
Uo.png,P9,Local,0.0,555.0,369.7
Uo.png,P9,Local,0.0,439.2,328.5
Uo.png,P9,Local,0.0,511.1,342.7
Uo.png,P9,Local,0.0,425.9,331.0
Uo.png,P9,Local,0.0,521.4,379.1
Uo.png,P9,Local,0.0,434.6,359.7
Uo.png,P9,Local,0.0,513.8,408.5
Uo.png,P9,Local,0.0,437.3,401.3
Uo.png,P9,Local,0.0,292.0,373.9
Uo.png,P9,Local,0.0,548.9,352.0
Uo.png,P9,Local,0.0,285.9,336.0
Uo.png,P9,Local,0.0,113.8,322.8
Uo.png,P9,Local,0.0,217.5,309.9
Uo.png,P9,Local,0.0,359.5,317.7
Uo.png,P9,Local,0.0,486.0,323.1
Uo.png,P9,Local,0.0,451.7,309.1
Uo.png,P9,Local,0.0,407.4,329.8
Uo.png,P9,Local,0.0,422.9,326.0
Uo.png,P9,Local,0.0,377.7,316.4
Uo.png,P9,Local,0.0,462.0,267.0
Uo.png,P9,Local,0.0,433.5,253.7
St.png,P1,None,0.0,-360.6,239.8
St.png,P1,None,0.0,424.4,378.9
St.png,P1,None,0.0,439.2,360.5
St.png,P1,None,0.0,445.1,249.7
St.png,P1,None,0.0,388.3,302.1
St.png,P1,None,0.0,442.2,253.1
St.png,P1,None,0.0,474.0,350.9
St.png,P1,None,0.0,324.0,885.6
St.png,P1,None,0.0,462.6,380.8
St.png,P1,None,0.0,471.7,340.6
St.png,P1,None,0.0,432.3,369.1
St.png,P1,None,0.0,452.4,339.4
St.png,P1,None,0.0,446.3,287.6
St.png,P1,None,1.0,414.2,240.5
St.png,P1,None,0.0,477.9,307.6
St.png,P1,None,0.0,442.1,357.8
St.png,P1,None,0.0,460.5,322.9
St.png,P1,None,1.0,417.8,266.1
St.png,P1,None,0.0,476.1,281.9
St.png,P1,None,0.0,-360.6,239.8
St.png,P1,None,0.0,424.4,378.9
St.png,P1,None,0.0,439.2,360.5
St.png,P1,None,0.0,445.1,249.7
St.png,P1,None,0.0,388.3,302.1
St.png,P1,None,0.0,442.2,253.1
St.png,P1,None,0.0,474.0,350.9
St.png,P1,None,0.0,324.0,885.6
St.png,P1,None,0.0,462.6,380.8
St.png,P1,None,0.0,471.7,340.6
St.png,P1,None,0.0,432.3,369.1
St.png,P1,None,0.0,452.4,339.4
St.png,P1,None,0.0,446.3,287.6
St.png,P1,None,1.0,414.2,240.5
St.png,P1,None,0.0,477.9,307.6
St.png,P1,None,0.0,442.1,357.8
St.png,P1,None,0.0,460.5,322.9
St.png,P1,None,1.0,417.8,266.1
St.png,P1,None,0.0,476.1,281.9
St.png,P10,None,0.0,350.8,298.3
St.png,P10,None,0.0,344.9,248.9
St.png,P10,None,0.0,385.3,285.4
St.png,P10,None,0.0,397.1,342.0
St.png,P10,None,0.0,375.2,304.5
St.png,P11,None,1.0,378.9,258.9
St.png,P11,None,1.0,389.4,266.6
St.png,P11,None,1.0,407.6,253.1
St.png,P11,None,1.0,417.2,266.0
St.png,P11,None,0.0,388.7,287.7
St.png,P11,None,1.0,398.0,276.0
St.png,P12,None,0.0,400.2,299.9
St.png,P12,None,1.0,370.2,273.2
St.png,P12,None,0.0,398.6,312.4
St.png,P12,None,0.0,384.2,289.1
St.png,P12,None,0.0,390.6,290.6
St.png,P13,None,0.0,460.1,311.6
St.png,P13,None,0.0,415.6,318.4
St.png,P13,None,0.0,437.7,299.6
St.png,P13,None,0.0,414.1,312.5
St.png,P13,None,0.0,407.0,283.3
St.png,P14,None,0.0,307.1,312.6
St.png,P14,None,0.0,404.5,304.6
St.png,P14,None,0.0,367.9,360.9
St.png,P14,None,0.0,379.2,419.1
St.png,P14,None,0.0,467.2,72.9
St.png,P14,None,0.0,393.1,331.5
St.png,P14,None,0.0,455.6,279.4
St.png,P14,None,0.0,452.4,330.7
St.png,P14,None,0.0,423.2,262.2
St.png,P14,None,0.0,348.2,349.9
St.png,P14,None,0.0,393.3,358.3
St.png,P14,None,0.0,426.4,317.6
St.png,P14,None,0.0,415.4,358.2
St.png,P15,None,0.0,337.0,302.1
St.png,P15,None,0.0,423.5,355.0
St.png,P15,None,0.0,377.5,354.2
St.png,P15,None,0.0,396.9,372.9
St.png,P15,None,1.0,371.4,216.6
St.png,P15,None,0.0,403.0,300.2
St.png,P16,None,0.0,360.0,327.6
St.png,P16,None,0.0,411.8,335.2
St.png,P16,None,0.0,391.1,297.9
St.png,P16,None,0.0,387.9,298.4
St.png,P16,None,0.0,389.7,305.0
St.png,P16,None,0.0,377.1,305.5
St.png,P16,None,1.0,385.6,219.4
St.png,P16,None,0.0,365.1,318.7
St.png,P16,None,1.0,379.9,226.2
St.png,P16,None,0.0,1398.5,221.8
St.png,P16,None,0.0,443.9,478.8
St.png,P16,None,0.0,395.5,339.1
St.png,P16,None,1.0,377.7,202.2
St.png,P16,None,0.0,385.5,288.0
St.png,P16,None,1.0,358.7,280.1
St.png,P16,None,1.0,406.2,258.2
St.png,P16,None,0.0,365.1,286.9
St.png,P16,None,0.0,312.1,307.2
St.png,P16,None,0.0,397.8,310.3
St.png,P16,None,0.0,384.8,287.4
St.png,P16,None,0.0,336.9,267.9
St.png,P16,None,0.0,386.7,287.8
St.png,P16,None,1.0,367.4,257.7
St.png,P16,None,1.0,378.6,234.9
St.png,P16,None,0.0,337.9,213.8
St.png,P16,None,1.0,375.1,276.7
St.png,P7,None,1.0,358.5,268.6
St.png,P7,None,1.0,384.0,264.7
St.png,P7,None,1.0,376.9,196.1
St.png,P7,None,1.0,393.3,222.8
St.png,P7,None,1.0,386.2,245.6
St.png,P7,None,1.0,408.6,243.0
St.png,P9,None,0.0,417.3,301.9
St.png,P9,None,0.0,453.1,323.0
St.png,P9,None,0.0,397.4,309.9
St.png,P9,None,0.0,462.3,304.9
St.png,P9,None,0.0,388.9,305.3
St.png,P9,None,0.0,431.2,329.7
St.png,P9,None,1.0,389.2,281.5
St.png,P9,None,0.0,453.9,274.8
St.png,P9,None,1.0,417.0,270.2
St.png,P9,None,0.0,473.9,287.5
St.png,P9,None,0.0,396.6,292.0
St.png,P9,None,0.0,442.2,289.0
St.png,P9,None,0.0,394.9,286.2
St.png,P9,None,0.0,442.1,281.6
St.png,P9,None,0.0,426.4,322.5
St.png,P9,None,0.0,470.3,312.1
St.png,P9,None,0.0,373.4,303.8
St.png,P9,None,0.0,441.3,308.5
St.png,P9,None,0.0,421.8,297.1
St.png,P9,None,0.0,442.1,332.7
Lo.png,P1,Local,0.0,-682.8,-586.8
Lo.png,P1,Local,1.0,327.7,171.2
Lo.png,P1,Local,1.0,326.7,191.3
Lo.png,P1,Local,0.0,293.1,140.6
Lo.png,P1,Local,0.0,270.0,93.3
Lo.png,P1,Local,0.0,269.4,90.2
Lo.png,P1,Local,0.0,280.7,64.4
Lo.png,P1,Local,0.0,68.6,1.9
Lo.png,P1,Local,0.0,-79.3,-44.2
Lo.png,P1,Local,0.0,490.4,73.4
Lo.png,P1,Local,0.0,554.6,53.9
Lo.png,P1,Local,0.0,436.1,78.6
Lo.png,P1,Local,0.0,250.4,2.5
Lo.png,P1,Local,0.0,289.7,85.8
Lo.png,P1,Local,0.0,22.7,-23.6
Lo.png,P1,Local,0.0,393.0,60.5
Lo.png,P1,Local,0.0,492.7,72.4
Lo.png,P1,Local,0.0,366.6,71.2
Lo.png,P1,Local,0.0,-17.9,-29.6
Lo.png,P1,Local,0.0,-39.8,39.3
Lo.png,P1,Local,0.0,552.1,475.4
Lo.png,P1,Local,0.0,449.4,368.8
Lo.png,P1,Local,0.0,501.1,234.8
Lo.png,P1,Local,0.0,459.6,353.0
Lo.png,P1,Local,0.0,441.9,387.6
Lo.png,P1,Local,0.0,463.0,315.5
Lo.png,P1,Local,0.0,458.4,353.9
Lo.png,P1,Local,0.0,422.3,360.1
Lo.png,P1,Local,0.0,178.7,361.8
Lo.png,P1,Local,0.0,620.8,385.9
Lo.png,P1,Local,0.0,496.0,386.3
Lo.png,P1,Local,0.0,243.6,379.0
Lo.png,P1,Local,0.0,465.7,387.1
Lo.png,P1,Local,0.0,694.4,369.1
Lo.png,P1,Local,0.0,474.3,383.7
Lo.png,P1,Local,0.0,94.1,828.3
Lo.png,P1,Local,0.0,455.6,292.7
Lo.png,P1,Local,0.0,423.7,363.2
Lo.png,P1,Local,0.0,382.2,331.3
Lo.png,P1,Local,0.0,401.3,483.8
Lo.png,P1,Local,0.0,224.9,844.6
Lo.png,P1,Local,0.0,357.0,464.6
Lo.png,P1,Local,1.0,363.7,304.2
Lo.png,P1,Local,0.0,461.4,366.7
Lo.png,P1,Local,0.0,488.6,406.5
Lo.png,P1,Local,0.0,314.5,841.0
Lo.png,P1,Local,0.0,437.8,501.6
Lo.png,P1,Local,0.0,452.8,355.8
Lo.png,P1,Local,0.0,450.7,371.8
Lo.png,P1,Local,0.0,417.6,386.2
Lo.png,P1,Local,0.0,464.3,401.8
Lo.png,P1,Local,0.0,506.4,289.9
Lo.png,P1,Local,0.0,450.0,378.5
Lo.png,P1,Local,0.0,1213.7,-321.5
Lo.png,P1,Local,0.0,440.1,347.1
Lo.png,P1,Local,0.0,462.9,371.2
Lo.png,P1,Local,0.0,393.7,334.1
Lo.png,P1,Local,0.0,423.9,401.8
Lo.png,P1,Local,0.0,391.7,338.7
Lo.png,P1,Local,1.0,395.2,301.2
Lo.png,P1,Local,0.0,285.8,849.1
Lo.png,P1,Local,0.0,388.5,606.4
Lo.png,P1,Local,0.0,392.5,398.3
Lo.png,P1,Local,0.0,459.2,403.3
Lo.png,P1,Local,0.0,494.5,249.2
Lo.png,P1,Local,0.0,459.3,289.0
Lo.png,P1,Local,0.0,463.5,299.9
Lo.png,P1,Local,0.0,438.4,284.2
Lo.png,P1,Local,0.0,393.9,748.5
Lo.png,P1,Local,0.0,409.9,341.2
Lo.png,P1,Local,1.0,367.9,294.4
Lo.png,P1,Local,1.0,357.9,283.6
Lo.png,P1,Local,0.0,154.2,884.6
Lo.png,P1,Local,0.0,54.5,871.8
Lo.png,P1,Local,0.0,180.7,889.8
Lo.png,P1,Local,1.0,398.0,191.5
Lo.png,P1,Local,0.0,515.6,308.2
Lo.png,P1,Local,0.0,538.5,357.7
Lo.png,P1,Local,0.0,-682.8,-586.8
Lo.png,P1,Local,1.0,327.7,171.2
Lo.png,P1,Local,1.0,326.7,191.3
Lo.png,P1,Local,0.0,293.1,140.6
Lo.png,P1,Local,0.0,270.0,93.3
Lo.png,P1,Local,0.0,269.4,90.2
Lo.png,P1,Local,0.0,280.7,64.4
Lo.png,P1,Local,0.0,68.6,1.9
Lo.png,P1,Local,0.0,-79.3,-44.2
Lo.png,P1,Local,0.0,490.4,73.4
Lo.png,P1,Local,0.0,554.6,53.9
Lo.png,P1,Local,0.0,436.1,78.6
Lo.png,P1,Local,0.0,250.4,2.5
Lo.png,P1,Local,0.0,289.7,85.8
Lo.png,P1,Local,0.0,22.7,-23.6
Lo.png,P1,Local,0.0,393.0,60.5
Lo.png,P1,Local,0.0,492.7,72.4
Lo.png,P1,Local,0.0,366.6,71.2
Lo.png,P1,Local,0.0,-17.9,-29.6
Lo.png,P1,Local,0.0,-39.8,39.3
Lo.png,P1,Local,0.0,552.1,475.4
Lo.png,P1,Local,0.0,449.4,368.8
Lo.png,P1,Local,0.0,501.1,234.8
Lo.png,P1,Local,0.0,459.6,353.0
Lo.png,P1,Local,0.0,441.9,387.6
Lo.png,P1,Local,0.0,463.0,315.5
Lo.png,P1,Local,0.0,458.4,353.9
Lo.png,P1,Local,0.0,422.3,360.1
Lo.png,P1,Local,0.0,178.7,361.8
Lo.png,P1,Local,0.0,620.8,385.9
Lo.png,P1,Local,0.0,496.0,386.3
Lo.png,P1,Local,0.0,243.6,379.0
Lo.png,P1,Local,0.0,465.7,387.1
Lo.png,P1,Local,0.0,694.4,369.1
Lo.png,P1,Local,0.0,474.3,383.7
Lo.png,P1,Local,0.0,94.1,828.3
Lo.png,P1,Local,0.0,455.6,292.7
Lo.png,P1,Local,0.0,423.7,363.2
Lo.png,P1,Local,0.0,382.2,331.3
Lo.png,P1,Local,0.0,401.3,483.8
Lo.png,P1,Local,0.0,224.9,844.6
Lo.png,P1,Local,0.0,357.0,464.6
Lo.png,P1,Local,1.0,363.7,304.2
Lo.png,P1,Local,0.0,461.4,366.7
Lo.png,P1,Local,0.0,488.6,406.5
Lo.png,P1,Local,0.0,314.5,841.0
Lo.png,P1,Local,0.0,437.8,501.6
Lo.png,P1,Local,0.0,452.8,355.8
Lo.png,P1,Local,0.0,450.7,371.8
Lo.png,P1,Local,0.0,417.6,386.2
Lo.png,P1,Local,0.0,464.3,401.8
Lo.png,P1,Local,0.0,506.4,289.9
Lo.png,P1,Local,0.0,450.0,378.5
Lo.png,P1,Local,0.0,1213.7,-321.5
Lo.png,P1,Local,0.0,440.1,347.1
Lo.png,P1,Local,0.0,462.9,371.2
Lo.png,P1,Local,0.0,393.7,334.1
Lo.png,P1,Local,0.0,423.9,401.8
Lo.png,P1,Local,0.0,391.7,338.7
Lo.png,P1,Local,1.0,395.2,301.2
Lo.png,P1,Local,0.0,285.8,849.1
Lo.png,P1,Local,0.0,388.5,606.4
Lo.png,P1,Local,0.0,392.5,398.3
Lo.png,P1,Local,0.0,459.2,403.3
Lo.png,P1,Local,0.0,494.5,249.2
Lo.png,P1,Local,0.0,459.3,289.0
Lo.png,P1,Local,0.0,463.5,299.9
Lo.png,P1,Local,0.0,438.4,284.2
Lo.png,P1,Local,0.0,393.9,748.5
Lo.png,P1,Local,0.0,409.9,341.2
Lo.png,P1,Local,1.0,367.9,294.4
Lo.png,P1,Local,1.0,357.9,283.6
Lo.png,P1,Local,0.0,154.2,884.6
Lo.png,P1,Local,0.0,54.5,871.8
Lo.png,P1,Local,0.0,180.7,889.8
Lo.png,P1,Local,1.0,398.0,191.5
Lo.png,P1,Local,0.0,515.6,308.2
Lo.png,P1,Local,0.0,538.5,357.7
Lo.png,P10,Local,0.0,384.3,328.5
Lo.png,P10,Local,0.0,378.9,370.3
Lo.png,P10,Local,0.0,377.4,326.9
Lo.png,P10,Local,0.0,363.2,340.7
Lo.png,P10,Local,1.0,339.2,317.0
Lo.png,P11,Local,1.0,362.2,207.1
Lo.png,P11,Local,1.0,404.5,256.6
Lo.png,P11,Local,0.0,347.5,331.1
Lo.png,P11,Local,0.0,287.6,231.4
Lo.png,P11,Local,1.0,368.1,275.6
Lo.png,P11,Local,1.0,359.8,238.1
Lo.png,P11,Local,0.0,304.3,291.6
Lo.png,P11,Local,0.0,322.7,212.0
Lo.png,P11,Local,1.0,386.3,272.5
Lo.png,P11,Local,0.0,336.7,326.3
Lo.png,P11,Local,1.0,363.6,322.1
Lo.png,P12,Local,1.0,367.0,311.1
Lo.png,P12,Local,1.0,405.7,305.2
