RECORDING_SESSION_LABEL,TRIAL_INDEX,image_num,image_type,trial_num,CURRENT_FIX_DURATION,CURRENT_FIX_START,TRIAL_FIXATION_TOTAL,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y
p9,2,Ss.png,None,0,366,10,10,1,968.2,587.9
p9,2,Ss.png,None,0,264,402,10,2,928.2,590.7
p9,2,Ss.png,None,0,582,688,10,3,994.8,567.5
p9,2,Ss.png,None,0,58,1360,10,4,1256.5,1279.1
p9,2,Ss.png,None,0,300,1494,10,5,995.4,472.6
p9,47,St.png,None,0,240,10,2,1,946.2,485.6
p9,47,St.png,None,0,1902,414,2,2,968.6,483
p9,11,St.png,None,0,244,10,6,1,977.3,541.9
p9,11,St.png,None,0,180,280,6,2,1013.1,563
p9,11,St.png,None,0,792,488,6,3,957.4,549.9
p9,11,St.png,None,0,218,1310,6,4,1022.3,544.9
p9,11,St.png,None,0,292,1558,6,5,948.9,545.3
p9,11,St.png,None,0,254,1876,6,6,991.2,569.7
p9,38,St.png,None,0,228,10,8,1,949.2,521.5
p9,73,Th.png,Local,0,200,2340,9,7,1063.1,515.3
p9,73,Th.png,Local,0,208,2560,9,8,989.3,476.3
p9,73,Th.png,Local,0,176,2824,9,9,815.5,1103.2
p9,7,Th.png,Local,0,820,10,2,1,934.8,552.6
p9,7,Th.png,Local,0,1614,846,2,2,941.4,534.2
p9,12,Th.png,Local,0,678,10,2,1,959,570
p9,12,Th.png,Local,0,1200,710,2,2,944.1,513.8
p9,38,Th.png,Local,0,40,18,6,1,931.8,501.3
p9,33,Th.png,Local,0,454,1324,6,5,926.6,456.9
p9,33,Th.png,Local,0,218,1796,6,6,948.3,504.8
p9,2,Th.png,Local,0,212,10,8,1,742.5,351.5
p9,2,Th.png,Local,0,864,246,8,2,802,287.5
p9,2,Th.png,Local,0,32,1348,8,3,716.7,67.9
p9,2,Th.png,Local,0,270,1426,8,4,700.2,71.7
p9,2,Th.png,Local,0,38,1756,8,5,744,213.3
p9,2,Th.png,Local,0,72,2270,8,6,750.1,277.5
p9,77,Ts.png,None,0,318,1686,5,5,1027.6,533.7
p9,8,Ts.png,None,0,220,10,4,1,924.6,513.3
p9,8,Ts.png,None,0,680,250,4,2,931.3,574.1
p9,8,Ts.png,None,0,976,954,4,3,920.1,491.6
p9,8,Ts.png,None,0,96,2148,4,4,903.8,474.1
p9,39,Ts.png,None,0,682,22,2,1,956.9,553.9
p9,39,Ts.png,None,0,880,728,2,2,910.1,465.8
p9,45,Ts.png,None,0,202,10,4,1,939.8,478.2
p9,45,Ts.png,None,0,716,228,4,2,932.8,537.4
p9,10,Ts.png,None,0,568,10,4,1,942.1,588.7
p9,10,Ts.png,None,0,158,606,4,2,903.5,558.1
p9,10,Ts.png,None,0,764,790,4,3,971,532.2
p9,10,Ts.png,None,0,334,1572,4,4,938,568.6
p9,4,Ts.png,None,0,256,10,7,1,910.3,575
p9,4,Ts.png,None,0,88,284,7,2,945.2,595.3
p9,4,Ts.png,None,0,26,820,7,3,1264.7,517.4
p9,4,Ts.png,None,0,28,864,7,4,1320.2,478.5
p9,4,Ts.png,None,0,798,1264,7,5,933.1,570.8
p9,4,Ts.png,None,0,656,2082,7,6,951.1,504.9
p9,4,Ts.png,None,0,82,2896,7,7,930.2,513.3
p9,8,Ts.png,None,0,52,10,14,1,1527.1,348.5
p9,8,Ts.png,None,0,22,80,14,2,1517.5,385
p9,8,Ts.png,None,0,50,146,14,3,1566.1,347
p9,8,Ts.png,None,0,26,238,14,4,1575.5,314.2
p9,8,Ts.png,None,0,36,598,14,5,925.8,549.1
p9,50,Tt.png,None,0,224,2168,8,6,667.9,1097.6
p9,50,Tt.png,None,0,138,2418,8,7,583.1,1085.9
p9,50,Tt.png,None,0,356,2644,8,8,1050.1,437.6
p9,25,Tt.png,None,0,666,10,2,1,938.4,541.8
p9,25,Tt.png,None,0,774,700,2,2,909.5,486.5
p9,28,Tt.png,None,0,1718,108,1,1,929.7,525.4
p9,34,Tt.png,None,0,668,10,3,1,917,557.8
p9,34,Tt.png,None,0,760,702,3,2,914.3,511.7
p9,34,Tt.png,None,0,32,1708,3,3,928.2,471.9
p9,9,Tt.png,None,0,800,10,2,1,975.4,450.4
p9,9,Tt.png,None,0,2008,992,2,2,980.6,453.8
p9,10,Tt.png,None,0,120,10,2,1,939,454.3
p9,10,Tt.png,None,0,2846,154,2,2,980.1,457.6
p9,11,Tt.png,None,0,1052,10,3,1,969.8,467.6
p9,11,Tt.png,None,0,984,1084,3,2,976.2,416.9
p9,11,Tt.png,None,0,138,2086,3,3,991.7,461.8
p9,35,Tt.png,None,0,828,270,3,2,961.5,497.3
p9,35,Tt.png,None,0,776,1116,3,3,958.4,433.6
p9,43,Tt.png,None,0,288,10,6,1,1003.1,476.1
p9,43,Tt.png,None,0,1094,316,6,2,980.4,451.7
p9,43,Tt.png,None,0,192,1428,6,3,945.6,450.2
p9,43,Tt.png,None,0,458,1636,6,4,980.3,454.7
p9,43,Tt.png,None,0,572,2110,6,5,972.6,472.4
p9,43,Tt.png,None,0,302,2698,6,6,945.3,466.6
p9,12,Ul.png,None,0,50,2248,5,5,984.3,521.7
p9,25,Ul.png,None,0,768,10,6,1,983.3,511.3
p9,25,Ul.png,None,0,418,798,6,2,924.4,529.9
p9,25,Ul.png,None,0,262,1236,6,3,971.3,553.6
p9,25,Ul.png,None,0,464,1516,6,4,928.1,580.7
p9,25,Ul.png,None,0,274,2006,6,5,1007.7,552.2
p9,25,Ul.png,None,0,76,2494,6,6,978.7,499
p9,33,Ul.png,None,0,492,10,5,1,993.7,494.3
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,234,2588,11,10,579.3,181.4
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,146,2854,11,11,787.8,226.3
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,312,10,13,1,-103.8,28.6
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,150,384,13,2,869.3,355.9
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,198,564,13,3,755.2,287.8
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,146,784,13,4,690.1,277.7
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,132,288,10,2,872.6,304.2
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,344,442,10,3,781.6,257.2
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,192,824,10,4,1031,237.6
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,168,1046,10,5,1177.8,247.6
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,486,1256,10,6,823,321.6
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,474,1774,10,7,968.3,330.4
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,236,2274,10,8,874.9,341.5
p9,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,258,2542,10,9,1066.7,341.1
p9,20,Uo.png,Local,0,1512,10,1,1,940.2,542.4
p9,24,Uo.png,Local,0,176,10,2,1,872.3,472.9
p9,24,Uo.png,Local,0,1724,210,2,2,939.1,543.4
p9,46,Uo.png,Local,0,64,10,3,1,943.6,529.6
p9,46,Uo.png,Local,0,576,304,3,2,958.5,498.2
p9,46,Uo.png,Local,0,1044,896,3,3,936.2,531.7
p9,32,Uo.png,Local,0,842,10,3,1,951.3,499.1
p9,32,Uo.png,Local,0,1054,870,3,2,904.9,510.2
p9,32,Uo.png,Local,0,266,1940,3,3,929.4,500
p9,33,Uo.png,Local,0,918,10,3,1,945.9,494.4
p9,33,Uo.png,Local,0,704,1186,3,2,918.8,509.8
p9,33,Uo.png,Local,0,186,1906,3,3,941.7,509.3
p9,43,Uo.png,Local,0,940,10,3,1,960,513
p9,43,Uo.png,Local,0,386,974,3,2,887.6,535.1
p9,43,Uo.png,Local,0,78,1630,3,3,935.5,495.7
p9,35,Uo.png,Local,0,1778,10,1,1,936.9,533.4
p9,39,Uo.png,Local,0,1802,10,1,1,943.5,546.7
p9,45,Uo.png,Local,0,1582,10,2,1,924.1,519.8
p9,45,Uo.png,Local,0,158,1610,2,2,940.1,526.6
p9,10,Uo.png,Local,0,822,10,3,1,1002.3,584.9
p9,10,Uo.png,Local,0,516,848,3,2,943.6,579.6
p9,10,Uo.png,Local,0,482,1384,3,3,985.9,584.4
p9,24,Uo.png,Local,0,230,10,5,1,942.4,488.2
p9,78,Uu.png,None,0,88,2912,6,6,988.9,589.7
p9,2,Uu.png,None,0,460,532,4,1,978.3,577.6
p9,2,Uu.png,None,0,832,1158,4,2,971.3,542.1
p9,2,Uu.png,None,0,924,2014,4,3,960.2,503.9
p9,2,Uu.png,None,0,40,2960,4,4,976,575.8
p9,19,Uu.png,None,0,1630,10,1,1,938.7,534.2
p9,41,Uu.png,None,0,194,10,4,1,879.2,567.9
p9,41,Uu.png,None,0,234,226,4,2,931.3,527.7
p9,41,Uu.png,None,0,1910,478,4,3,901,508.4
p9,46,Uu.png,None,0,88,10,3,1,897.9,520.9
p9,46,Uu.png,None,0,1876,114,3,2,910.2,540
p9,46,Uu.png,None,0,144,2008,3,3,868.7,526.6
p9,5,Uu.png,None,0,172,10,9,1,899.4,524.4
p9,5,Uu.png,None,0,360,202,9,2,943.4,518
p9,5,Uu.png,None,0,780,674,9,3,965,523.5
p9,5,Uu.png,None,0,374,1478,9,4,910.4,456.4
p9,5,Uu.png,None,0,226,1870,9,5,948,484.6
p9,5,Uu.png,None,0,114,2144,9,6,1004.5,785.1
p9,5,Uu.png,None,0,212,2298,9,7,933.1,481.7
p9,5,Uu.png,None,0,282,2532,9,8,907.9,422.5
p9,5,Uu.png,None,0,10,2990,9,9,969.9,443.2
p9,16,Uu.png,None,0,212,10,4,1,916.9,473.8
p9,16,Uu.png,None,0,1074,240,4,2,970.6,469.5
p9,16,Uu.png,None,0,624,1336,4,3,918.4,431.7
p9,16,Uu.png,None,0,186,1988,4,4,1029.9,471.5
p9,22,Uu.png,None,0,1504,10,1,1,958.6,484.3
p9,9,Uu.png,None,0,100,10,6,1,995.2,578.4
