RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y,block_num,Image,image_type,Sem,Condition,trial_num,Duration,x,y
P1,252,6,1903.1,29.9,2,1048,fil_sem,sem,fil,85,154,1343.1,-210.1
P1,252,7,1313.6,970,2,1048,fil_sem,sem,fil,85,210,753.6,730
P1,252,8,1462.7,928.5,2,1048,fil_sem,sem,fil,85,172,902.7,688.5
P1,219,1,946,573.4,2,1049,fil_non,non,fil,66,250,386,333.4
P1,219,2,975.6,661.9,2,1049,fil_non,non,fil,66,220,415.6,421.9
P1,219,3,1288.9,936.6,2,1049,fil_non,non,fil,66,206,728.9,696.6
P1,219,4,1358.5,939.9,2,1049,fil_non,non,fil,66,142,798.5,699.9
P1,219,5,858.3,1098.1,2,1049,fil_non,non,fil,66,638,298.3,858.1
P1,219,6,956.3,699.8,2,1049,fil_non,non,fil,66,340,396.3,459.8
P1,219,7,1050.6,675.8,2,1049,fil_non,non,fil,66,260,490.6,435.8
P1,219,8,995.6,992.9,2,1049,fil_non,non,fil,66,88,435.6,752.9
P1,262,1,946.7,555.8,2,1050,fil_sem,sem,fil,89,1020,386.7,315.8
P1,262,2,935.7,525.1,2,1050,fil_sem,sem,fil,89,594,375.7,285.1
P1,262,3,945.4,502,2,1050,fil_sem,sem,fil,89,480,385.4,262
P1,275,1,977.9,525.6,2,1051,fil_sem,sem,fil,93,380,417.9,285.6
P1,275,2,693.4,471.9,2,1051,fil_sem,sem,fil,93,668,133.4,231.9
P1,275,3,1210.1,442.2,2,1051,fil_sem,sem,fil,93,830,650.1,202.2
P1,275,4,834.1,1107.4,2,1051,fil_sem,sem,fil,93,24,274.1,867.4
P1,275,5,806.2,506.7,2,1051,fil_sem,sem,fil,93,48,246.2,266.7
P1,275,6,709.3,458.1,2,1051,fil_sem,sem,fil,93,402,149.3,218.1
P1,275,7,728.8,388.6,2,1051,fil_sem,sem,fil,93,91,168.8,148.6
P1,281,1,967.4,589.1,2,1052,fil_sem,sem,fil,97,341,407.4,349.1
P1,281,2,972.3,469.4,2,1052,fil_sem,sem,fil,97,206,412.3,229.4
P1,281,3,878.7,327,2,1052,fil_sem,sem,fil,97,358,318.7,87
P1,281,4,948.8,322.3,2,1052,fil_sem,sem,fil,97,324,388.8,82.3
P1,281,5,1027.1,985.4,2,1052,fil_sem,sem,fil,97,40,467.1,745.4
P1,281,6,1052.3,746.3,2,1052,fil_sem,sem,fil,97,46,492.3,506.3
P1,281,7,1064.5,974.9,2,1052,fil_sem,sem,fil,97,124,504.5,734.9
P1,281,8,1010.9,1052.3,2,1052,fil_sem,sem,fil,97,144,450.9,812.3
P1,281,9,939.5,1087.5,2,1052,fil_sem,sem,fil,97,70,379.5,847.5
P1,281,10,-349.9,-484.1,2,1052,fil_sem,sem,fil,97,130,-909.9,-724.1
P1,281,11,-482.8,-598.1,2,1052,fil_sem,sem,fil,97,128,-1042.8,-838.1
P1,281,12,-529.7,-622.3,2,1052,fil_sem,sem,fil,97,208,-1089.7,-862.3
P1,281,13,878.7,278.9,2,1052,fil_sem,sem,fil,97,41,318.7,38.9
P1,227,1,937.3,487.2,2,1057,fil_non,non,fil,70,20,377.3,247.2
P1,227,2,923.4,366.6,2,1057,fil_non,non,fil,70,32,363.4,126.6
P1,227,3,1050.1,470.3,2,1057,fil_non,non,fil,70,182,490.1,230.3
P1,227,4,1092,514.3,2,1057,fil_non,non,fil,70,210,532,274.3
P1,227,5,1280.7,885.8,2,1057,fil_non,non,fil,70,136,720.7,645.8
P1,227,6,1836.2,565.5,2,1057,fil_non,non,fil,70,232,1276.2,325.5
P1,227,7,1743,-261.6,2,1057,fil_non,non,fil,70,58,1183,-501.6
P1,227,8,1574.3,-744.5,2,1057,fil_non,non,fil,70,124,1014.3,-984.5
P1,227,9,274.7,-680.3,2,1057,fil_non,non,fil,70,38,-285.3,-920.3
P1,227,10,-153.1,-816.3,2,1057,fil_non,non,fil,70,66,-713.1,-1056.3
P1,227,11,-335.5,-875.5,2,1057,fil_non,non,fil,70,108,-895.5,-1115.5
P1,227,12,1243.7,477.6,2,1057,fil_non,non,fil,70,108,683.7,237.6
P1,227,13,1839,38.3,2,1057,fil_non,non,fil,70,154,1279,-201.7
P1,232,1,970.3,504.8,2,1062,fil_non,non,fil,74,433,410.3,264.8
P1,232,2,902.5,996.1,2,1062,fil_non,non,fil,74,38,342.5,756.1
P1,232,3,855.6,509,2,1062,fil_non,non,fil,74,150,295.6,269
P1,232,4,877.7,444.5,2,1062,fil_non,non,fil,74,204,317.7,204.5
P1,232,5,945.8,540.9,2,1062,fil_non,non,fil,74,492,385.8,300.9
P1,237,1,995.6,585.2,2,1065,fil_non,non,fil,78,253,435.6,345.2
P1,237,2,859,669.6,2,1065,fil_non,non,fil,78,248,299,429.6
P1,237,3,799.5,717,2,1065,fil_non,non,fil,78,274,239.5,477
P1,237,4,930.6,744.9,2,1065,fil_non,non,fil,78,424,370.6,504.9
P1,237,5,807.8,757.8,2,1065,fil_non,non,fil,78,180,247.8,517.8
P1,237,6,746.2,741.7,2,1065,fil_non,non,fil,78,290,186.2,501.7
P1,237,7,772.2,744.7,2,1065,fil_non,non,fil,78,236,212.2,504.7
P1,237,8,810.8,759.2,2,1065,fil_non,non,fil,78,144,250.8,519.2
P1,237,9,926.1,765,2,1065,fil_non,non,fil,78,624,366.1,525
P1,237,10,855.4,719.8,2,1065,fil_non,non,fil,78,101,295.4,479.8
P1,248,1,982.3,562.4,2,1066,fil_non,non,fil,82,387,422.3,322.4
P1,248,2,899.9,568.5,2,1066,fil_non,non,fil,82,192,339.9,328.5
P1,248,3,1068.8,488,2,1066,fil_non,non,fil,82,256,508.8,248
P1,248,4,1049.8,978.4,2,1066,fil_non,non,fil,82,84,489.8,738.4
P1,248,5,1085.9,561.4,2,1066,fil_non,non,fil,82,144,525.9,321.4
P1,248,6,1178.2,697.1,2,1066,fil_non,non,fil,82,258,618.2,457.1
P1,248,7,927.8,1085.7,2,1066,fil_non,non,fil,82,38,367.8,845.7
P1,248,8,1100.2,1046.5,2,1066,fil_non,non,fil,82,122,540.2,806.5
P1,248,9,1419.5,908.4,2,1066,fil_non,non,fil,82,174,859.5,668.4
P1,248,10,1451.1,896.5,2,1066,fil_non,non,fil,82,374,891.1,656.5
P1,248,11,1024.3,520.5,2,1066,fil_non,non,fil,82,94,464.3,280.5
P1,257,1,1019.8,545.1,2,1067,fil_non,non,fil,86,73,459.8,305.1
P1,257,2,1045.9,549.1,2,1067,fil_non,non,fil,86,130,485.9,309.1
P1,257,3,946.1,607.9,2,1067,fil_non,non,fil,86,114,386.1,367.9
P1,257,4,1117.4,1084.8,2,1067,fil_non,non,fil,86,72,557.4,844.8
P1,257,5,1418.2,936,2,1067,fil_non,non,fil,86,240,858.2,696
P1,257,6,1509.3,922.2,2,1067,fil_non,non,fil,86,360,949.3,682.2
P1,257,7,832.3,464.1,2,1067,fil_non,non,fil,86,174,272.3,224.1
P1,257,8,937.3,533.2,2,1067,fil_non,non,fil,86,250,377.3,293.2
P1,257,9,894.1,573.4,2,1067,fil_non,non,fil,86,294,334.1,333.4
P1,257,10,872.7,612.4,2,1067,fil_non,non,fil,86,505,312.7,372.4
P1,263,1,992.8,573.1,2,1086,fil_non,non,fil,90,309,432.8,333.1
P1,263,2,1025.6,458.4,2,1086,fil_non,non,fil,90,256,465.6,218.4
P1,263,3,1047.5,471.9,2,1086,fil_non,non,fil,90,120,487.5,231.9
P1,263,4,999.7,404.2,2,1086,fil_non,non,fil,90,368,439.7,164.2
P1,263,5,1047.8,489.7,2,1086,fil_non,non,fil,90,168,487.8,249.7
P1,263,6,1050.4,573.9,2,1086,fil_non,non,fil,90,146,490.4,333.9
P1,263,7,1302.5,459.2,2,1086,fil_non,non,fil,90,228,742.5,219.2
P1,263,8,1004.8,666.6,2,1086,fil_non,non,fil,90,210,444.8,426.6
P1,263,9,1002.8,522,2,1086,fil_non,non,fil,90,350,442.8,282
P1,263,10,1041,1043.4,2,1086,fil_non,non,fil,90,308,481,803.4
P1,276,1,966.2,523.4,2,1087,fil_non,non,fil,94,411,406.2,283.4
P1,276,2,1015.6,595.1,2,1087,fil_non,non,fil,94,218,455.6,355.1
P1,276,3,877.6,488.9,2,1087,fil_non,non,fil,94,158,317.6,248.9
P1,276,4,926.1,361.4,2,1087,fil_non,non,fil,94,624,366.1,121.4
P1,276,5,931.8,470.4,2,1087,fil_non,non,fil,94,524,371.8,230.4
P1,276,6,944,495.4,2,1087,fil_non,non,fil,94,237,384,255.4
P1,282,1,953.5,1110.5,2,1091,fil_non,non,fil,98,24,393.5,870.5
P1,282,2,977.3,570.8,2,1091,fil_non,non,fil,98,292,417.3,330.8
P1,282,3,974.2,616.9,2,1091,fil_non,non,fil,98,52,414.2,376.9
P1,282,4,1050.3,575.7,2,1091,fil_non,non,fil,98,42,490.3,335.7
P1,282,5,1031.6,540.8,2,1091,fil_non,non,fil,98,104,471.6,300.8
P1,282,6,946.2,581.5,2,1091,fil_non,non,fil,98,624,386.2,341.5
P1,282,7,901.3,497.6,2,1091,fil_non,non,fil,98,132,341.3,257.6
P1,94,1,970.1,547.6,1,1107,raw_sem,sem,raw,3,260,410.1,307.6
P1,94,2,885.8,516.3,1,1107,raw_sem,sem,raw,3,562,325.8,276.3
P1,94,3,1204.9,379.9,1,1107,raw_sem,sem,raw,3,278,644.9,139.9
P1,94,4,1152.4,692.9,1,1107,raw_sem,sem,raw,3,296,592.4,452.9
P1,94,5,791.1,428.3,1,1107,raw_sem,sem,raw,3,348,231.1,188.3
P1,94,6,834.2,555.6,1,1107,raw_sem,sem,raw,3,310,274.2,315.6
P1,94,7,1201.1,390.8,1,1107,raw_sem,sem,raw,3,216,641.1,150.8
P1,105,1,986.8,530.4,1,1108,raw_sem,sem,raw,7,203,426.8,290.4
P1,105,2,884.8,338.3,1,1108,raw_sem,sem,raw,7,630,324.8,98.3
P1,105,3,863.9,578.4,1,1108,raw_sem,sem,raw,7,134,303.9,338.4
P1,105,4,881.9,673.5,1,1108,raw_sem,sem,raw,7,440,321.9,433.5
P1,105,5,1072.4,679,1,1108,raw_sem,sem,raw,7,156,512.4,439
P1,105,6,855.8,326.9,1,1108,raw_sem,sem,raw,7,964,295.8,86.9
P1,105,7,880.5,412.4,1,1108,raw_sem,sem,raw,7,190,320.5,172.4
P1,110,1,990,538.3,1,1110,raw_sem,sem,raw,11,309,430,298.3
P1,110,2,1089.5,498.3,1,1110,raw_sem,sem,raw,11,178,529.5,258.3
P1,110,3,1128.7,519.9,1,1110,raw_sem,sem,raw,11,236,568.7,279.9
P1,110,4,874,499.5,1,1110,raw_sem,sem,raw,11,898,314,259.5
P1,110,5,1067.3,486,1,1110,raw_sem,sem,raw,11,178,507.3,246
P1,110,6,1110.8,494.5,1,1110,raw_sem,sem,raw,11,370,550.8,254.5
P1,110,7,1120.1,641.3,1,1110,raw_sem,sem,raw,11,390,560.1,401.3
P1,110,8,1087.6,723.8,1,1110,raw_sem,sem,raw,11,244,527.6,483.8
P1,114,1,954,531.1,1,1111,raw_sem,sem,raw,15,349,394,291.1
P1,114,2,919.9,586.5,1,1111,raw_sem,sem,raw,15,260,359.9,346.5
P1,114,3,981.9,544.6,1,1111,raw_sem,sem,raw,15,184,421.9,304.6
P1,114,4,1098.4,534.8,1,1111,raw_sem,sem,raw,15,482,538.4,294.8
P1,114,5,1129.5,260,1,1111,raw_sem,sem,raw,15,176,569.5,20
P1,114,6,666.3,238.2,1,1111,raw_sem,sem,raw,15,102,106.3,-1.8
P1,114,7,595.9,239.2,1,1111,raw_sem,sem,raw,15,400,35.9,-0.8
P1,114,8,901.2,509.1,1,1111,raw_sem,sem,raw,15,190,341.2,269.1
P1,114,9,916,550.9,1,1111,raw_sem,sem,raw,15,542,356,310.9
P1,114,10,618.4,235.6,1,1111,raw_sem,sem,raw,15,21,58.4,-4.4
P1,118,1,982.6,560.6,1,1112,raw_sem,sem,raw,19,244,422.6,320.6
P1,118,2,1033.9,411.7,1,1112,raw_sem,sem,raw,19,126,473.9,171.7
P1,118,3,1059,292.4,1,1112,raw_sem,sem,raw,19,422,499,52.4
P1,118,4,1152.9,593,1,1112,raw_sem,sem,raw,19,166,592.9,353
P1,118,5,1163.4,678.2,1,1112,raw_sem,sem,raw,19,310,603.4,438.2
P1,118,6,1048.5,361.5,1,1112,raw_sem,sem,raw,19,216,488.5,121.5
P1,118,7,991.8,378.5,1,1112,raw_sem,sem,raw,19,940,431.8,138.5
P1,124,1,989,546,1,1113,raw_sem,sem,raw,23,254,429,306
P1,124,2,1093.2,574.4,1,1113,raw_sem,sem,raw,23,236,533.2,334.4
P1,124,3,1098.5,696.2,1,1113,raw_sem,sem,raw,23,190,538.5,456.2
P1,124,4,1120.2,803.9,1,1113,raw_sem,sem,raw,23,154,560.2,563.9
P1,124,5,725.6,1017.6,1,1113,raw_sem,sem,raw,23,28,165.6,777.6
P1,124,6,771,347.1,1,1113,raw_sem,sem,raw,23,58,211,107.1
P1,124,7,717,212.3,1,1113,raw_sem,sem,raw,23,294,157,-27.7
P1,124,8,658.3,219.1,1,1113,raw_sem,sem,raw,23,218,98.3,-20.9
P1,124,9,676.9,309.6,1,1113,raw_sem,sem,raw,23,40,116.9,69.6
P1,124,10,636.5,210,1,1113,raw_sem,sem,raw,23,208,76.5,-30
P1,132,1,991.5,586.6,1,1114,raw_sem,sem,raw,27,320,431.5,346.6
P1,132,2,1119,566,1,1114,raw_sem,sem,raw,27,190,559,326
P1,132,3,1144.6,538,1,1114,raw_sem,sem,raw,27,224,584.6,298
P1,132,4,904.1,644.8,1,1114,raw_sem,sem,raw,27,316,344.1,404.8
P1,132,5,894.3,751.2,1,1114,raw_sem,sem,raw,27,1022,334.3,511.2
P1,132,6,878.7,688.9,1,1114,raw_sem,sem,raw,27,96,318.7,448.9
P1,132,7,864.6,664.4,1,1114,raw_sem,sem,raw,27,124,304.6,424.4
P1,132,8,855.7,1030.5,1,1114,raw_sem,sem,raw,27,34,295.7,790.5
P1,146,1,992.9,599,1,1115,raw_sem,sem,raw,31,173,432.9,359
P1,146,2,935.8,1013.2,1,1115,raw_sem,sem,raw,31,28,375.8,773.2
P1,146,3,1032.4,656.9,1,1115,raw_sem,sem,raw,31,148,472.4,416.9
P1,146,4,1033.9,689.9,1,1115,raw_sem,sem,raw,31,206,473.9,449.9
P1,146,5,650.9,393.8,1,1115,raw_sem,sem,raw,31,440,90.9,153.8
P1,146,6,554.3,241.7,1,1115,raw_sem,sem,raw,31,354,-5.7,1.7
P1,146,7,608,338,1,1115,raw_sem,sem,raw,31,200,48,98
P1,146,8,929.6,679.5,1,1115,raw_sem,sem,raw,31,24,369.6,439.5
P1,146,9,1021.2,676.6,1,1115,raw_sem,sem,raw,31,180,461.2,436.6
P1,146,10,1057.5,788,1,1115,raw_sem,sem,raw,31,517,497.5,548
P1,152,1,1007.9,568.7,1,1117,raw_sem,sem,raw,35,350,447.9,328.7
P1,152,2,983.9,632.5,1,1117,raw_sem,sem,raw,35,194,423.9,392.5
P1,152,3,992.9,709.5,1,1117,raw_sem,sem,raw,35,238,432.9,469.5
P1,152,4,1015.9,744.8,1,1117,raw_sem,sem,raw,35,278,455.9,504.8
P1,152,5,947.4,646.7,1,1117,raw_sem,sem,raw,35,216,387.4,406.7
P1,152,6,885.7,546.5,1,1117,raw_sem,sem,raw,35,484,325.7,306.5
P1,152,7,1161.7,418.3,1,1117,raw_sem,sem,raw,35,238,601.7,178.3
P1,152,8,1024.2,1015.4,1,1117,raw_sem,sem,raw,35,50,464.2,775.4
P1,152,9,1069.1,563,1,1117,raw_sem,sem,raw,35,150,509.1,323
P1,152,10,1020.3,592.6,1,1117,raw_sem,sem,raw,35,312,460.3,352.6
P1,152,11,991.9,654.1,1,1117,raw_sem,sem,raw,35,51,431.9,414.1
P1,165,1,980.9,567.4,1,1119,raw_sem,sem,raw,39,20,420.9,327.4
P1,165,2,1377.2,743.9,1,1119,raw_sem,sem,raw,39,150,817.2,503.9
P1,165,3,1059.8,558.1,1,1119,raw_sem,sem,raw,39,156,499.8,318.1
P1,165,4,1183,379.9,1,1119,raw_sem,sem,raw,39,504,623,139.9
P1,165,5,893.2,300.3,1,1119,raw_sem,sem,raw,39,182,333.2,60.3
P1,165,6,885.2,325.7,1,1119,raw_sem,sem,raw,39,172,325.2,85.7
P1,165,7,839.5,296.2,1,1119,raw_sem,sem,raw,39,424,279.5,56.2
P1,165,8,1126.2,264.6,1,1119,raw_sem,sem,raw,39,110,566.2,24.6
P1,165,9,1184.3,286,1,1119,raw_sem,sem,raw,39,114,624.3,46
P1,165,10,1052.1,1059.9,1,1119,raw_sem,sem,raw,39,24,492.1,819.9
P1,165,11,1050,388.1,1,1119,raw_sem,sem,raw,39,160,490,148.1
P1,165,12,914.1,635.7,1,1119,raw_sem,sem,raw,39,242,354.1,395.7
P1,172,1,971.2,553.2,1,1124,raw_sem,sem,raw,43,361,411.2,313.2
P1,172,2,878.8,526.5,1,1124,raw_sem,sem,raw,43,498,318.8,286.5
P1,172,3,1022.3,1022.4,1,1124,raw_sem,sem,raw,43,22,462.3,782.4
P1,172,4,1020.9,514.4,1,1124,raw_sem,sem,raw,43,372,460.9,274.4
P1,172,5,1036.2,576.3,1,1124,raw_sem,sem,raw,43,252,476.2,336.3
P1,172,6,988.2,591,1,1124,raw_sem,sem,raw,43,366,428.2,351
P1,172,7,1034.1,649.6,1,1124,raw_sem,sem,raw,43,368,474.1,409.6
P1,177,1,1005.4,530.3,1,1125,raw_sem,sem,raw,47,50,445.4,290.3
P1,177,2,934.7,487.2,1,1125,raw_sem,sem,raw,47,368,374.7,247.2
P1,177,3,875.7,308.4,1,1125,raw_sem,sem,raw,47,68,315.7,68.4
P1,177,4,896.5,449.1,1,1125,raw_sem,sem,raw,47,1006,336.5,209.1
P1,183,1,990.8,593.5,1,1126,raw_sem,sem,raw,50,268,430.8,353.5
P1,183,2,1774,-148.5,1,1126,raw_sem,sem,raw,50,128,1214,-388.5
P1,183,3,1776.6,-303.3,1,1126,raw_sem,sem,raw,50,116,1216.6,-543.3
P1,183,4,1699,-476.3,1,1126,raw_sem,sem,raw,50,128,1139,-716.3
P1,183,5,395.2,-520.8,1,1126,raw_sem,sem,raw,50,44,-164.8,-760.8
P1,183,6,1217.8,-875.5,1,1126,raw_sem,sem,raw,50,206,657.8,-1115.5
P1,183,7,932.9,475.4,1,1126,raw_sem,sem,raw,50,204,372.9,235.4
P1,183,8,814,683.9,1,1126,raw_sem,sem,raw,50,544,254,443.9
P1,199,1,939.4,501.3,2,1127,raw_sem,sem,raw,55,294,379.4,261.3
P1,199,2,1040.7,596.9,2,1127,raw_sem,sem,raw,55,176,480.7,356.9
P1,199,3,991.2,476.1,2,1127,raw_sem,sem,raw,55,190,431.2,236.1
P1,199,4,1036.1,460.1,2,1127,raw_sem,sem,raw,55,168,476.1,220.1
P1,199,5,1060.7,681.3,2,1127,raw_sem,sem,raw,55,370,500.7,441.3
P1,199,6,1004.1,739.7,2,1127,raw_sem,sem,raw,55,368,444.1,499.7
P1,199,7,1100.1,695.2,2,1127,raw_sem,sem,raw,55,194,540.1,455.2
P1,199,8,1153.7,740.3,2,1127,raw_sem,sem,raw,55,520,593.7,500.3
P1,199,9,1013.7,690.9,2,1127,raw_sem,sem,raw,55,251,453.7,450.9
P1,210,1,970.9,512.2,2,1130,raw_sem,sem,raw,59,288,410.9,272.2
P1,210,2,898.1,397,2,1130,raw_sem,sem,raw,59,170,338.1,157
P1,210,3,828.9,294.7,2,1130,raw_sem,sem,raw,59,220,268.9,54.7
P1,210,4,1006.9,372.9,2,1130,raw_sem,sem,raw,59,554,446.9,132.9
P1,210,5,839,469.6,2,1130,raw_sem,sem,raw,59,236,279,229.6
P1,210,6,1065.5,154.2,2,1130,raw_sem,sem,raw,59,182,505.5,-85.8
P1,210,7,928.4,228.5,2,1130,raw_sem,sem,raw,59,332,368.4,-11.5
P1,210,8,795.9,366.6,2,1130,raw_sem,sem,raw,59,406,235.9,126.6
P1,210,9,657.2,39.8,2,1130,raw_sem,sem,raw,59,191,97.2,-200.2
P1,215,1,981.9,598.8,2,1132,raw_sem,sem,raw,63,240,421.9,358.8
P1,215,2,1074.4,447.2,2,1132,raw_sem,sem,raw,63,484,514.4,207.2
P1,215,3,700,392,2,1132,raw_sem,sem,raw,63,178,140,152
P1,215,4,640.7,350.4,2,1132,raw_sem,sem,raw,63,278,80.7,110.4
P1,215,5,644,540.3,2,1132,raw_sem,sem,raw,63,184,84,300.3
P1,215,6,683.8,615.7,2,1132,raw_sem,sem,raw,63,120,123.8,375.7
P1,215,7,849.3,574.7,2,1132,raw_sem,sem,raw,63,84,289.3,334.7
P1,215,8,1016,484.9,2,1132,raw_sem,sem,raw,63,176,456,244.9
P1,215,9,1060.5,456.5,2,1132,raw_sem,sem,raw,63,646,500.5,216.5
P1,215,10,1055.6,447.2,2,1132,raw_sem,sem,raw,63,26,495.6,207.2
P1,220,1,994,574.7,2,1135,raw_sem,sem,raw,67,19,434,334.7
P1,220,2,939.2,521.9,2,1135,raw_sem,sem,raw,67,162,379.2,281.9
P1,220,3,860,513.7,2,1135,raw_sem,sem,raw,67,734,300,273.7
P1,220,4,877.3,415.5,2,1135,raw_sem,sem,raw,67,208,317.3,175.5
P1,220,5,852,467.5,2,1135,raw_sem,sem,raw,67,366,292,227.5
P1,220,6,847.5,465.4,2,1135,raw_sem,sem,raw,67,432,287.5,225.4
P1,229,1,1762.4,-426.6,2,1136,raw_sem,sem,raw,71,78,1202.4,-666.6
P1,229,2,1129.1,249.8,2,1136,raw_sem,sem,raw,71,146,569.1,9.8
P1,229,3,1042.4,454.4,2,1136,raw_sem,sem,raw,71,288,482.4,214.4
P1,229,4,864.3,507.1,2,1136,raw_sem,sem,raw,71,380,304.3,267.1
P1,229,5,966.8,531.7,2,1136,raw_sem,sem,raw,71,732,406.8,291.7
P1,229,6,1057.2,529.9,2,1136,raw_sem,sem,raw,71,160,497.2,289.9
P1,229,7,1009.1,533.8,2,1136,raw_sem,sem,raw,71,148,449.1,293.8
P1,229,8,1831.7,37.5,2,1136,raw_sem,sem,raw,71,96,1271.7,-202.5
P1,229,9,1779.5,-430,2,1136,raw_sem,sem,raw,71,70,1219.5,-670
P1,229,10,1678.8,-674.5,2,1136,raw_sem,sem,raw,71,108,1118.8,-914.5
P1,229,11,62.4,-743.5,2,1136,raw_sem,sem,raw,71,36,-497.6,-983.5
P1,233,1,983,402.4,2,1138,raw_sem,sem,raw,75,66,423,162.4
P1,233,2,1098.2,292.2,2,1138,raw_sem,sem,raw,75,262,538.2,52.2
P1,233,3,898.1,536.9,2,1138,raw_sem,sem,raw,75,342,338.1,296.9
P1,233,4,717.7,587.7,2,1138,raw_sem,sem,raw,75,414,157.7,347.7
P1,233,5,1047.5,246.5,2,1138,raw_sem,sem,raw,75,492,487.5,6.5
P1,233,6,1115.8,579.7,2,1138,raw_sem,sem,raw,75,46,555.8,339.7
P1,233,7,1057.5,261.1,2,1138,raw_sem,sem,raw,75,308,497.5,21.1
P1,233,8,967.9,410.5,2,1138,raw_sem,sem,raw,75,38,407.9,170.5
P1,241,1,995.6,576.8,2,1139,raw_sem,sem,raw,79,313,435.6,336.8
P1,241,2,991.2,710.2,2,1139,raw_sem,sem,raw,79,74,431.2,470.2
P1,241,3,1340.3,926.5,2,1139,raw_sem,sem,raw,79,280,780.3,686.5
P1,241,4,1431.1,927.7,2,1139,raw_sem,sem,raw,79,276,871.1,687.7
P1,241,5,1459.9,931.7,2,1139,raw_sem,sem,raw,79,352,899.9,691.7
P1,241,6,875.3,1104.2,2,1139,raw_sem,sem,raw,79,94,315.3,864.2
P1,241,7,1403.2,968.9,2,1139,raw_sem,sem,raw,79,490,843.2,728.9
P1,241,8,927.1,341.1,2,1139,raw_sem,sem,raw,79,154,367.1,101.1
P1,241,9,907.6,1064.1,2,1139,raw_sem,sem,raw,79,58,347.6,824.1
P1,241,10,1415.6,928.2,2,1139,raw_sem,sem,raw,79,139,855.6,688.2
P1,249,1,1784.1,254.2,2,1140,raw_sem,sem,raw,83,164,1224.1,14.2
P1,249,2,1161.1,537.3,2,1140,raw_sem,sem,raw,83,234,601.1,297.3
P1,249,3,1094.9,586.4,2,1140,raw_sem,sem,raw,83,192,534.9,346.4
P1,249,4,918.9,549.5,2,1140,raw_sem,sem,raw,83,386,358.9,309.5
P1,249,5,751,1088.7,2,1140,raw_sem,sem,raw,83,94,191,848.7
P1,249,6,994.1,1072.8,2,1140,raw_sem,sem,raw,83,694,434.1,832.8
P1,249,7,1689.8,-304.2,2,1140,raw_sem,sem,raw,83,32,1129.8,-544.2
P1,249,8,1649.7,-704.5,2,1140,raw_sem,sem,raw,83,140,1089.7,-944.5
P1,249,9,468.1,-439.6,2,1140,raw_sem,sem,raw,83,34,-91.9,-679.6
P1,249,10,-133.2,-783.7,2,1140,raw_sem,sem,raw,83,32,-693.2,-1023.7
P1,249,11,-346.5,-883.4,2,1140,raw_sem,sem,raw,83,84,-906.5,-1123.4
P1,249,12,900.9,449.7,2,1140,raw_sem,sem,raw,83,51,340.9,209.7
P1,259,1,-18.4,216.1,2,1141,raw_sem,sem,raw,87,144,-578.4,-23.9
P1,259,2,716.6,527.2,2,1141,raw_sem,sem,raw,87,214,156.6,287.2
P1,259,3,1038.2,651.5,2,1141,raw_sem,sem,raw,87,268,478.2,411.5
P1,259,4,1155,776.6,2,1141,raw_sem,sem,raw,87,170,595,536.6
P1,259,5,1192.7,784.3,2,1141,raw_sem,sem,raw,87,750,632.7,544.3
P1,259,6,1259.8,773,2,1141,raw_sem,sem,raw,87,290,699.8,533
P1,259,7,1068.7,522.5,2,1141,raw_sem,sem,raw,87,190,508.7,282.5
P1,259,8,914.5,464.7,2,1141,raw_sem,sem,raw,87,202,354.5,224.7
P1,259,9,833.8,399.6,2,1141,raw_sem,sem,raw,87,120,273.8,159.6
P1,259,10,-84.9,-329.3,2,1141,raw_sem,sem,raw,87,16,-644.9,-569.3
P1,269,1,974.2,576.9,2,1142,raw_sem,sem,raw,91,359,414.2,336.9
P1,269,2,935.9,524.5,2,1142,raw_sem,sem,raw,91,128,375.9,284.5
P1,269,3,860.3,390.3,2,1142,raw_sem,sem,raw,91,542,300.3,150.3
P1,269,4,948.1,443.1,2,1142,raw_sem,sem,raw,91,264,388.1,203.1
P1,269,5,910.2,521.8,2,1142,raw_sem,sem,raw,91,214,350.2,281.8
P1,269,6,889.9,451.1,2,1142,raw_sem,sem,raw,91,134,329.9,211.1
P1,269,7,950.7,437.6,2,1142,raw_sem,sem,raw,91,80,390.7,197.6
P1,269,8,988.8,380.2,2,1142,raw_sem,sem,raw,91,58,428.8,140.2
P1,277,1,1004,506,2,1145,raw_sem,sem,raw,95,929,444,266
P1,277,2,1058.5,555.3,2,1145,raw_sem,sem,raw,95,294,498.5,315.3
P1,277,3,963.1,664,2,1145,raw_sem,sem,raw,95,412,403.1,424
P1,277,4,896.1,595.5,2,1145,raw_sem,sem,raw,95,116,336.1,355.5
P1,277,5,862.6,544.3,2,1145,raw_sem,sem,raw,95,180,302.6,304.3
P1,277,6,1107.2,285.9,2,1145,raw_sem,sem,raw,95,286,547.2,45.9
P1,277,7,1086.6,554.2,2,1145,raw_sem,sem,raw,95,318,526.6,314.2
P1,277,8,1301.7,950.6,2,1145,raw_sem,sem,raw,95,209,741.7,710.6
P1,283,1,1016.3,575.3,2,1146,raw_sem,sem,raw,99,306,456.3,335.3
P1,283,2,998.7,440.3,2,1146,raw_sem,sem,raw,99,256,438.7,200.3
P1,283,3,875.3,438.1,2,1146,raw_sem,sem,raw,99,322,315.3,198.1
