RAW_Type0non_1social,RAW_Fixation_Duration,RAW_ZscoreDURATION_AllPs=(F2-350)/291.4,RAW_DUR_ZscorebyP,RAW_Fixation_Start,RAW_P_Navon_Zscore,RAW_NAVON_Z_GROUPminus1_0_1,RAW_NavonTemporalZscore,FILTER_Type0non_1social,FILTER_Fixation_Duration,FILTER_ZscoreDURATION_AllPs=(F2-350)/291.4,FILTER_DUR_ZscorebyP,FILTER_Fixation_Start,FILTER_P_Navon_Zscore,FILTER_NAVON_Z_GROUPminus1_0_1,FILTER_NavonTemporalZscore
1,704,1.214824983,0.858490566,316,-0.13,0,-0.36,0,132,-0.7481125601,-0.7857142857,118,-0.5,0,-0.18
1,810,1.578586136,1.191823899,316,-0.13,0,-0.36,1,212,-0.4735758408,-0.6208053691,118,-0.29,0,-0.64
1,692,1.173644475,1.714285714,316,-0.5,0,-0.18,0,1404,3.617021277,2.821529745,118,-0.89,0,0.35
0,710,1.235415237,1.05033557,316,-0.29,0,-0.64,0,1174,2.827728209,2.169971671,118,-0.89,0,0.35
1,812,1.585449554,1.144475921,316,-0.89,0,0.35,1,932,1.997254633,1.484419263,118,-0.89,0,0.35
0,774,1.455044612,1.078616352,318,-0.13,0,-0.36,1,60,-0.9951956074,-1.115384615,120,1.04,1,-1.07
0,712,1.242278655,0.8836477987,318,-0.13,0,-0.36,0,126,-0.768702814,-0.8125,120,-0.5,0,-0.18
1,748,1.365820178,0.9968553459,318,-0.13,0,-0.36,0,128,-0.761839396,-0.8035714286,120,-0.5,0,-0.18
1,688,1.159917639,1.696428571,318,-0.5,0,-0.18,1,958,2.086479067,2.406593407,120,0.98,0,-0.51
0,890,1.853122855,1.721854305,318,-0.18,0,-0.18,1,206,-0.4941660947,-0.4553571429,122,-0.5,0,-0.18
0,184,-0.5696636925,-0.36,318,,0,,1,152,-0.6794783802,-0.7329545455,124,0.45,0,
1,1664,4.509265614,3.877358491,320,-0.13,0,-0.36,1,176,-0.5971173644,-0.5892857143,126,-0.5,0,-0.18
0,706,1.221688401,1.776785714,320,-0.5,0,-0.18,0,918,1.949210707,1.748322148,126,-0.29,0,-0.64
1,782,1.482498284,1.059490085,320,-0.89,0,0.35,0,122,-0.78242965,-0.8097345133,126,1.78,1,-0.71
1,1090,2.539464653,2.846153846,322,1.04,1,-1.07,0,784,1.489361702,1.0625,126,0.45,0,
0,304,-0.1578586136,-0.2185430464,322,-0.18,0,-0.18,1,228,-0.4186684969,-0.6383647799,128,-0.13,0,-0.36
0,684,1.146190803,1.039735099,322,-0.18,0,-0.18,1,684,1.146190803,1.678571429,130,-0.5,0,-0.18
0,608,0.8853809197,0.566572238,322,-0.89,0,0.35,1,300,-0.1715854496,-0.03571428571,130,-0.5,0,-0.18
0,712,1.242278655,0.8579545455,322,0.45,0,,0,480,0.4461221688,0.6556776557,130,0.98,0,-0.51
1,540,0.6520247083,0.5629139073,324,-0.18,0,-0.18,0,164,-0.6382978723,-0.6988636364,130,0.45,0,
0,1124,2.656142759,2.439597315,324,-0.29,0,-0.64,0,136,-0.7343857241,-0.8230769231,132,1.04,1,-1.07
0,696,1.187371311,0.8125,324,0.45,0,,1,148,-0.6932052162,-0.7769230769,132,1.04,1,-1.07
1,812,1.585449554,2.25,326,-0.5,0,-0.18,0,162,-0.6451612903,-0.8459119497,132,-0.13,0,-0.36
1,686,1.153054221,1.6875,326,-0.5,0,-0.18,0,40,-1.063829787,-1.229559748,132,-0.13,0,-0.36
1,120,-0.7892930679,-0.9295302013,326,-0.29,0,-0.64,0,740,1.338366507,1.225165563,132,-0.18,0,-0.18
1,786,1.49622512,1.068181818,326,0.45,0,,0,182,-0.5765271105,-0.4358974359,132,0.98,0,-0.51
0,104,-0.8442004118,-0.5826086957,328,-0.5,0,2.3,0,204,-0.5010295127,-0.3553113553,132,0.98,0,-0.51
0,312,-0.1304049417,-0.3742138365,328,-0.13,0,-0.36,1,66,-0.9746053535,-0.8608058608,132,0.98,0,-0.51
0,750,1.372683596,1.184563758,328,-0.29,0,-0.64,0,140,-0.7206588881,-0.7592067989,132,-0.89,0,0.35
0,214,-0.4667124228,-0.1043478261,330,-0.5,0,2.3,1,164,-0.6382978723,-0.6912181303,132,-0.89,0,0.35
0,912,1.928620453,1.512578616,330,-0.13,0,-0.36,1,68,-0.9677419355,-0.9631728045,132,-0.89,0,0.35
1,690,1.166781057,0.8144654088,330,-0.13,0,-0.36,1,1932,5.428963624,4.317280453,132,-0.89,0,0.35
0,684,1.146190803,1.678571429,330,-0.5,0,-0.18,0,112,-0.8167467399,-0.6527196653,132,-1.75,-1,1.01
0,558,0.7137954701,0.9413919414,330,0.98,0,-0.51,0,164,-0.6382978723,-0.7153846154,134,1.04,1,-1.07
1,550,0.6863417982,0.9120879121,330,0.98,0,-0.51,0,88,-0.8991077557,-1.007692308,134,1.04,1,-1.07
0,794,1.523678792,1.090909091,330,0.45,0,,0,158,-0.6588881263,-0.858490566,134,-0.13,0,-0.36
0,822,1.619766644,1.170454545,330,0.45,0,,0,802,1.551132464,1.166666667,134,-0.13,0,-0.36
1,186,-0.5628002745,-0.2260869565,332,-0.5,0,2.3,0,100,-0.8579272478,-1.040880503,134,-0.13,0,-0.36
1,822,1.619766644,1.229559748,332,-0.13,0,-0.36,1,216,-0.4598490048,-0.6761006289,134,-0.13,0,-0.36
1,670,1.098146877,1.616071429,332,-0.5,0,-0.18,1,106,-0.8373369938,-1.022012579,134,-0.13,0,-0.36
1,742,1.345229925,1.157718121,332,-0.29,0,-0.64,1,170,-0.6177076184,-0.820754717,134,-0.13,0,-0.36
1,200,-0.5147563487,-0.36996337,334,0.98,0,-0.51,1,92,-0.8853809197,-1.066037736,134,-0.13,0,-0.36
0,1036,2.354152368,2.144295302,334,-0.29,0,-0.64,1,794,1.523678792,1.141509434,134,-0.13,0,-0.36
0,226,-0.4255319149,-0.5155807365,334,-0.89,0,0.35,0,838,1.674673988,1.967032967,134,0.98,0,-0.51
1,1030,2.333562114,1.76203966,334,-0.89,0,0.35,0,796,1.53054221,1.813186813,134,0.98,0,-0.51
0,264,-0.2951269732,-0.004444444444,334,,0,,0,184,-0.5696636925,-0.4285714286,134,0.98,0,-0.51
0,98,-0.8647906658,-0.7422222222,334,,0,,1,308,-0.1441317776,0.02564102564,134,0.98,0,-0.51
1,368,0.06177076184,0.5652173913,336,-0.5,0,2.3,1,526,0.6039807824,0.8241758242,134,0.98,0,-0.51
0,774,1.455044612,1.078616352,336,-0.13,0,-0.36,1,736,1.324639671,1.593406593,134,0.98,0,-0.51
0,776,1.46190803,1.08490566,336,-0.13,0,-0.36,1,714,1.249142073,1.512820513,134,0.98,0,-0.51
0,770,1.441317776,1.066037736,336,-0.13,0,-0.36,0,204,-0.5010295127,-0.6476510067,134,-0.29,0,-0.64
0,202,-0.5078929307,-0.3626373626,336,0.98,0,-0.51,1,774,1.455044612,1.265100671,134,-0.29,0,-0.64
0,732,1.310912835,1.124161074,336,-0.29,0,-0.64,1,612,0.8991077557,0.5779036827,134,-0.89,0,0.35
1,742,1.345229925,0.9461756374,336,-0.89,0,0.35,1,902,1.894303363,1.397727273,134,0.45,0,
1,160,-0.6520247083,-0.3391304348,338,-0.5,0,2.3,0,180,-0.5833905285,-0.7893081761,136,-0.13,0,-0.36
1,194,-0.5353466026,-0.6,338,1.04,1,-1.07,1,110,-0.8236101579,-0.8839285714,136,-0.5,0,-0.18
1,730,1.304049417,0.9121813031,338,-0.89,0,0.35,0,784,1.489361702,1.065155807,136,-0.89,0,0.35
0,298,-0.1784488675,0.1255230126,338,-1.75,-1,1.01,1,186,-0.5628002745,-0.6288951841,136,-0.89,0,0.35
0,770,1.441317776,1.022727273,338,0.45,0,,1,336,-0.04804392588,-0.2039660057,136,-0.89,0,0.35
0,174,-0.6039807824,-0.6490066225,340,-0.18,0,-0.18,0,164,-0.6382978723,-0.4351464435,136,-1.75,-1,1.01
1,1258,3.115991764,2.940397351,340,-0.18,0,-0.18,0,150,-0.6863417982,-0.7386363636,136,0.45,0,
1,696,1.187371311,1.079470199,340,-0.18,0,-0.18,0,156,-0.6657515443,-0.5311355311,138,0.98,0,-0.51
0,396,0.1578586136,-0.003355704698,340,-0.29,0,-0.64,1,472,0.4186684969,0.6263736264,138,0.98,0,-0.51
1,716,1.256005491,0.8693181818,340,0.45,0,,0,208,-0.4873026767,-0.6342281879,138,-0.29,0,-0.64
0,830,1.647220316,1.254716981,342,-0.13,0,-0.36,1,168,-0.6245710364,-0.7684563758,138,-0.29,0,-0.64
0,434,0.2882635553,0.009433962264,342,-0.13,0,-0.36,0,240,-0.377487989,-0.4759206799,140,-0.89,0,0.35
1,534,0.6314344544,1.008928571,342,-0.5,0,-0.18,1,248,-0.3500343171,-0.1941391941,144,0.98,0,-0.51
0,940,2.024708305,1.887417219,342,-0.18,0,-0.18,0,102,-0.8510638298,-0.5913043478,146,-0.5,0,2.3
1,784,1.489361702,1.110062893,344,-0.13,0,-0.36,1,698,1.194234729,1.338461538,146,1.04,1,-1.07
1,700,1.201098147,1.092715232,344,-0.18,0,-0.18,0,148,-0.6932052162,-0.8355704698,146,-0.29,0,-0.64
0,1058,2.429649966,1.841359773,344,-0.89,0,0.35,0,204,-0.5010295127,-0.5779036827,146,-0.89,0,0.35
1,366,0.05490734386,-0.11898017,344,-0.89,0,0.35,0,1132,2.683596431,3.007692308,150,1.04,1,-1.07
0,202,-0.5078929307,-0.28,344,,0,,1,286,-0.2196293754,-0.2781456954,150,-0.18,0,-0.18
0,840,1.681537406,2.555555556,344,,0,,0,188,-0.5559368566,-0.4139194139,150,0.98,0,-0.51
0,668,1.091283459,1.607142857,346,-0.5,0,-0.18,0,180,-0.5833905285,-0.5714285714,152,-0.5,0,-0.18
0,92,-0.8853809197,-0.895184136,346,-0.89,0,0.35,0,246,-0.3568977351,-0.5067114094,154,-0.29,0,-0.64
0,102,-0.8510638298,-0.5913043478,348,-0.5,0,2.3,0,876,1.805078929,1.325779037,154,-0.89,0,0.35
0,888,1.846259437,1.437106918,348,-0.13,0,-0.36,0,272,-0.2676733013,0.03111111111,154,,0,
0,810,1.578586136,1.191823899,348,-0.13,0,-0.36,0,806,1.5648593,1.443708609,156,-0.18,0,-0.18
0,454,0.3568977351,0.2781456954,348,-0.18,0,-0.18,0,124,-0.775566232,-0.8692307692,158,1.04,1,-1.07
0,226,-0.4255319149,-0.5738255034,348,-0.29,0,-0.64,0,730,1.304049417,1.461538462,158,1.04,1,-1.07
0,1042,2.374742622,1.796033994,348,-0.89,0,0.35,0,706,1.221688401,1.776785714,158,-0.5,0,-0.18
1,700,1.201098147,0.8459119497,350,-0.13,0,-0.36,1,704,1.214824983,1.361538462,160,1.04,1,-1.07
0,96,-0.8716540837,-0.8838526912,350,-0.89,0,0.35,0,88,-0.8991077557,-0.9337748344,160,-0.18,0,-0.18
0,126,-0.768702814,-0.7920353982,350,1.78,1,-0.71,1,724,1.283459163,1.857142857,162,-0.5,0,-0.18
0,280,-0.2402196294,-0.4748427673,352,-0.13,0,-0.36,0,136,-0.7343857241,-0.7748344371,162,-0.18,0,-0.18
1,678,1.125600549,1.651785714,352,-0.5,0,-0.18,0,40,-1.063829787,-1.197986577,162,-0.29,0,-0.64
1,690,1.166781057,1.705357143,352,-0.5,0,-0.18,1,718,1.262868909,1.415384615,164,1.04,1,-1.07
1,786,1.49622512,1.305369128,352,-0.29,0,-0.64,0,166,-0.6314344544,-0.7751677852,164,-0.29,0,-0.64
0,830,1.647220316,1.195467422,352,-0.89,0,0.35,0,680,1.132463967,0.7705382436,164,-0.89,0,0.35
0,200,-0.5147563487,-0.2888888889,354,,0,,1,320,-0.1029512697,-0.1153846154,168,1.04,1,-1.07
1,712,1.242278655,0.8579545455,354,0.45,0,,0,70,-0.9608785175,-0.9933774834,168,-0.18,0,-0.18
1,738,1.331503089,1.919642857,356,-0.5,0,-0.18,0,118,-0.7961564859,-0.8344370861,168,-0.18,0,-0.18
1,776,1.46190803,1.271812081,356,-0.29,0,-0.64,0,826,1.63349348,2.556521739,170,-0.5,0,2.3
1,744,1.352093342,0.9518413598,356,-0.89,0,0.35,0,686,1.153054221,1.292307692,170,1.04,1,-1.07
0,698,1.194234729,0.8181818182,356,0.45,0,,0,716,1.256005491,1.407692308,170,1.04,1,-1.07
0,884,1.832532601,1.348441926,358,-0.89,0,0.35,0,146,-0.7000686342,-0.8422818792,170,-0.29,0,-0.64
0,778,1.468771448,1.045454545,358,0.45,0,,0,764,1.420727522,1.304635762,172,-0.18,0,-0.18
0,372,0.0754975978,0.4755555556,360,,0,,0,184,-0.5696636925,-0.7147651007,172,-0.29,0,-0.64
0,694,1.180507893,0.8068181818,360,0.45,0,,0,826,1.63349348,1.439597315,172,-0.29,0,-0.64
0,786,1.49622512,1.068181818,360,0.45,0,,0,1546,4.104323953,3.223796034,172,-0.89,0,0.35
1,716,1.256005491,1.407692308,364,1.04,1,-1.07,0,870,1.784488675,1.306818182,172,0.45,0,
0,664,1.077556623,1.589285714,364,-0.5,0,-0.18,0,696,1.187371311,1.330769231,174,1.04,1,-1.07
0,678,1.125600549,1.651785714,364,-0.5,0,-0.18,0,742,1.345229925,1.507692308,174,1.04,1,-1.07
0,184,-0.5696636925,-0.6158940397,364,-0.18,0,-0.18,1,724,1.283459163,1.438461538,174,1.04,1,-1.07
0,96,-0.8716540837,-0.719665272,364,-1.75,-1,1.01,0,312,-0.1304049417,0.3217391304,176,-0.5,0,2.3
1,750,1.372683596,1.003144654,366,-0.13,0,-0.36,0,726,1.290322581,1.446153846,176,1.04,1,-1.07
0,742,1.345229925,1.231788079,366,-0.18,0,-0.18,0,216,-0.4598490048,-0.6761006289,176,-0.13,0,-0.36
0,918,1.949210707,1.748322148,366,-0.29,0,-0.64,0,502,0.5216197666,0.9790794979,176,-1.75,-1,1.01
1,710,1.235415237,1.384615385,370,1.04,1,-1.07,0,728,1.297185999,0.9034090909,176,0.45,0,
0,758,1.400137268,1.211409396,370,-0.29,0,-0.64,0,684,1.146190803,0.7784090909,176,0.45,0,
0,788,1.503088538,1.076487252,370,-0.89,0,0.35,0,732,1.310912835,0.9147727273,176,0.45,0,
0,188,-0.5559368566,-0.7641509434,372,-0.13,0,-0.36,0,686,1.153054221,1.292307692,178,1.04,1,-1.07
0,734,1.317776253,1.130872483,372,-0.29,0,-0.64,0,210,-0.4804392588,-0.5384615385,178,1.04,1,-1.07
0,140,-0.7206588881,-0.8624161074,372,-0.29,0,-0.64,1,700,1.201098147,1.346153846,178,1.04,1,-1.07
0,184,-0.5696636925,-0.36,372,,0,,0,758,1.400137268,0.9886363636,178,0.45,0,
0,608,0.8853809197,1.524444444,372,,0,,0,514,0.5628002745,0.2954545455,178,0.45,0,
1,740,1.338366507,0.9716981132,374,-0.13,0,-0.36,0,694,1.180507893,1.323076923,180,1.04,1,-1.07
0,798,1.537405628,1.417218543,374,-0.18,0,-0.18,0,1252,3.09540151,3.469230769,180,1.04,1,-1.07
0,908,1.914893617,2.913043478,376,-0.5,0,2.3,1,682,1.139327385,1.276923077,180,1.04,1,-1.07
0,714,1.249142073,1.139072848,376,-0.18,0,-0.18,0,344,-0.02059025395,-0.02307692308,182,1.04,1,-1.07
0,698,1.194234729,1.338461538,378,1.04,1,-1.07,1,682,1.139327385,1.276923077,182,1.04,1,-1.07
1,660,1.063829787,0.9602649007,378,-0.18,0,-0.18,0,218,-0.4529855868,-0.2088888889,182,,0,
0,382,0.1098146877,0.2967032967,378,0.98,0,-0.51,0,728,1.297185999,0.9034090909,182,0.45,0,
0,996,2.216884008,3.248888889,378,,0,,1,472,0.4186684969,0.1761363636,182,0.45,0,
0,728,1.297185999,1.871681416,378,1.78,1,-0.71,0,672,1.105010295,1.238461538,184,1.04,1,-1.07
0,124,-0.775566232,-0.6025104603,378,-1.75,-1,1.01,0,718,1.262868909,1.415384615,184,1.04,1,-1.07
0,218,-0.4529855868,-0.2092050209,380,-1.75,-1,1.01,0,746,1.35895676,1.523076923,184,1.04,1,-1.07
0,188,-0.5559368566,-0.2173913043,382,-0.5,0,2.3,0,760,1.407000686,1.576923077,184,1.04,1,-1.07
1,798,1.537405628,2.434782609,382,-0.5,0,2.3,1,56,-1.008922443,-1.130769231,184,1.04,1,-1.07
0,734,1.317776253,1.901785714,382,-0.5,0,-0.18,1,744,1.352093342,1.515384615,184,1.04,1,-1.07
0,286,-0.2196293754,-0.2781456954,382,-0.18,0,-0.18,1,676,1.118737131,1.253846154,184,1.04,1,-1.07
1,758,1.400137268,1.028301887,384,-0.13,0,-0.36,0,182,-0.5765271105,-0.7830188679,184,-0.13,0,-0.36
1,740,1.338366507,0.9375,384,0.45,0,,0,220,-0.4461221688,-0.6635220126,184,-0.13,0,-0.36
0,40,-1.063829787,-0.8608695652,386,-0.5,0,2.3,1,776,1.46190803,1.042492918,184,-0.89,0,0.35
0,800,1.544269046,1.352348993,386,-0.29,0,-0.64,0,130,-0.754975978,-0.7743362832,184,1.78,1,-0.71
1,868,1.777625257,1.301136364,388,0.45,0,,0,728,1.297185999,0.9034090909,184,0.45,0,
0,64,-0.9814687714,-0.9745042493,390,-0.89,0,0.35,0,720,1.269732327,0.8806818182,184,0.45,0,
1,882,1.825669183,2.8,394,-0.5,0,2.3,0,42,-1.056966369,-1.184615385,186,1.04,1,-1.07
0,774,1.455044612,1.337748344,394,-0.18,0,-0.18,0,754,1.386410432,1.553846154,186,1.04,1,-1.07
0,216,-0.4598490048,-0.5439093484,394,-0.89,0,0.35,0,672,1.105010295,1.238461538,186,1.04,1,-1.07
1,696,1.187371311,1.079470199,396,-0.18,0,-0.18,0,750,1.372683596,1.538461538,186,1.04,1,-1.07
0,716,1.256005491,0.8693181818,396,0.45,0,,1,676,1.118737131,1.253846154,186,1.04,1,-1.07
0,152,-0.6794783802,-0.822147651,398,-0.29,0,-0.64,0,74,-0.9471516815,-1.061538462,188,1.04,1,-1.07
1,746,1.35895676,0.9905660377,400,-0.13,0,-0.36,1,700,1.201098147,1.346153846,188,1.04,1,-1.07
0,728,1.297185999,1.185430464,400,-0.18,0,-0.18,1,692,1.173644475,1.315384615,188,1.04,1,-1.07
1,412,0.2127659574,0.01133144476,400,-0.89,0,0.35,1,186,-0.5628002745,-0.6092715232,188,-0.18,0,-0.18
0,622,0.9334248456,1.669565217,402,-0.5,0,2.3,0,730,1.304049417,0.9090909091,188,0.45,0,
0,1006,2.251201098,3.339130435,402,-0.5,0,2.3,0,690,1.166781057,1.307692308,190,1.04,1,-1.07
1,756,1.39327385,1.561538462,402,1.04,1,-1.07,0,150,-0.6863417982,-0.7692307692,190,1.04,1,-1.07
0,2000,5.662319835,4.517045455,402,0.45,0,,0,166,-0.6314344544,-0.7076923077,190,1.04,1,-1.07
1,446,0.3294440631,0.5311355311,404,0.98,0,-0.51,1,734,1.317776253,1.205298013,190,-0.18,0,-0.18
1,698,1.194234729,1.010067114,404,-0.29,0,-0.64,0,788,1.503088538,1.073863636,190,0.45,0,
0,816,1.59917639,2.513043478,408,-0.5,0,2.3,0,716,1.256005491,0.8693181818,190,0.45,0,
0,754,1.386410432,1.197986577,408,-0.29,0,-0.64,0,706,1.221688401,0.8409090909,190,0.45,0,
0,734,1.317776253,1.130872483,410,-0.29,0,-0.64,1,248,-0.3500343171,-0.4602272727,190,0.45,0,
0,718,1.262868909,1.077181208,410,-0.29,0,-0.64,0,1040,2.367879204,2.653846154,192,1.04,1,-1.07
1,1402,3.610157859,3.372483221,410,-0.29,0,-0.64,0,712,1.242278655,1.392307692,192,1.04,1,-1.07
0,244,-0.3637611531,-0.2087912088,412,0.98,0,-0.51,1,684,1.146190803,1.284615385,192,1.04,1,-1.07
1,842,1.688400824,2.626086957,414,-0.5,0,2.3,0,686,1.153054221,1.6875,192,-0.5,0,-0.18
0,1000,2.230610844,1.676136364,418,0.45,0,,1,664,1.077556623,1.589285714,192,-0.5,0,-0.18
0,720,1.269732327,0.9088050314,422,-0.13,0,-0.36,0,188,-0.5559368566,-0.7013422819,192,-0.29,0,-0.64
0,762,1.413864104,1.224832215,422,-0.29,0,-0.64,0,752,1.379547014,0.9715909091,192,0.45,0,
0,530,0.6177076184,0.6923076923,426,1.04,1,-1.07,0,720,1.269732327,1.423076923,194,1.04,1,-1.07
0,348,-0.006863417982,-0.07284768212,426,-0.18,0,-0.18,1,130,-0.754975978,-0.8461538462,194,1.04,1,-1.07
0,174,-0.6039807824,-0.4044444444,426,,0,,1,134,-0.7412491421,-0.8307692308,194,1.04,1,-1.07
1,766,1.42759094,2.044642857,428,-0.5,0,-0.18,1,546,0.6726149623,0.7538461538,194,1.04,1,-1.07
0,768,1.434454358,1.710622711,430,0.98,0,-0.51,1,736,1.324639671,1.484615385,194,1.04,1,-1.07
1,720,1.269732327,1.083892617,432,-0.29,0,-0.64,0,790,1.509951956,2.151785714,194,-0.5,0,-0.18
1,776,1.46190803,1.039772727,432,0.45,0,,0,824,1.626630062,1.178470255,194,-0.89,0,0.35
1,154,-0.6726149623,-0.5384615385,434,0.98,0,-0.51,0,760,1.407000686,2.013274336,194,1.78,1,-0.71
1,736,1.324639671,1.137583893,434,-0.29,0,-0.64,0,756,1.39327385,1.561538462,196,1.04,1,-1.07
0,158,-0.6588881263,-0.4755555556,434,,0,,0,1512,3.987645848,4.469230769,196,1.04,1,-1.07
0,152,-0.6794783802,-0.5022222222,434,,0,,0,704,1.214824983,1.361538462,196,1.04,1,-1.07
1,714,1.249142073,0.8899371069,436,-0.13,0,-0.36,0,786,1.49622512,1.676923077,196,1.04,1,-1.07
1,730,1.304049417,1.117449664,436,-0.29,0,-0.64,1,158,-0.6588881263,-0.7384615385,196,1.04,1,-1.07
1,788,1.503088538,1.312080537,436,-0.29,0,-0.64,0,210,-0.4804392588,-0.6949685535,196,-0.13,0,-0.36
0,480,0.4461221688,0.9555555556,438,,0,,1,450,0.3431708991,0.05974842767,196,-0.13,0,-0.36
0,214,-0.4667124228,-0.5568181818,438,0.45,0,,1,778,1.468771448,1.350993377,196,-0.18,0,-0.18
0,808,1.571722718,1.185534591,440,-0.13,0,-0.36,0,794,1.523678792,1.093484419,196,-0.89,0,0.35
1,794,1.523678792,1.093484419,440,-0.89,0,0.35,1,734,1.317776253,0.9235127479,196,-0.89,0,0.35
0,1908,5.346602608,7.302222222,440,,0,,1,162,-0.6451612903,-0.6968838527,196,-0.89,0,0.35
0,58,-1.002059025,-0.7826086957,442,-0.5,0,2.3,0,150,-0.6863417982,-0.4937238494,196,-1.75,-1,1.01
0,1384,3.548387097,3.967032967,442,0.98,0,-0.51,1,738,1.331503089,0.9318181818,196,0.45,0,
0,940,2.024708305,1.505681818,442,0.45,0,,1,384,0.1166781057,-0.07386363636,196,0.45,0,
0,1296,3.246396706,2.515580737,444,-0.89,0,0.35,0,594,0.8373369938,0.9384615385,198,1.04,1,-1.07
1,1236,3.040494166,2.345609065,444,-0.89,0,0.35,0,148,-0.6932052162,-0.7769230769,198,1.04,1,-1.07
0,180,-0.5833905285,-0.252173913,446,-0.5,0,2.3,0,678,1.125600549,1.261538462,198,1.04,1,-1.07
0,278,-0.2470830474,0.05777777778,446,,0,,0,682,1.139327385,1.276923077,198,1.04,1,-1.07
0,722,1.276595745,1.848214286,448,-0.5,0,-0.18,1,720,1.269732327,1.423076923,198,1.04,1,-1.07
0,1078,2.498284146,2.344370861,448,-0.18,0,-0.18,1,564,0.7343857241,0.8230769231,198,1.04,1,-1.07
1,790,1.509951956,1.079545455,450,0.45,0,,1,144,-0.7069320522,-0.7923076923,198,1.04,1,-1.07
1,746,1.35895676,0.9905660377,452,-0.13,0,-0.36,1,730,1.304049417,1.883928571,198,-0.5,0,-0.18
0,106,-0.8373369938,-0.7066666667,452,,0,,0,754,1.386410432,1.659340659,198,0.98,0,-0.51
0,52,-1.022649279,-0.8086956522,454,-0.5,0,2.3,1,66,-0.9746053535,-0.8608058608,198,0.98,0,-0.51
0,222,-0.4392587509,-0.2893772894,454,0.98,0,-0.51,0,284,-0.2264927934,0.08444444444,198,,0,
0,246,-0.3568977351,-0.2014652015,454,0.98,0,-0.51,0,724,1.283459163,0.8920454545,198,0.45,0,
1,786,1.49622512,1.776556777,454,0.98,0,-0.51,0,270,-0.2745367193,-0.3076923077,200,1.04,1,-1.07
0,940,2.024708305,1.822147651,454,-0.29,0,-0.64,0,194,-0.5353466026,-0.6,200,1.04,1,-1.07
0,852,1.722717914,1.526845638,454,-0.29,0,-0.64,1,676,1.118737131,1.253846154,200,1.04,1,-1.07
0,90,-0.8922443377,-0.6434782609,456,-0.5,0,2.3,1,1798,4.969114619,5.569230769,200,1.04,1,-1.07
0,158,-0.6588881263,-0.858490566,456,-0.13,0,-0.36,1,732,1.310912835,1.469230769,200,1.04,1,-1.07
0,768,1.434454358,1.019830028,456,-0.89,0,0.35,0,754,1.386410432,1.01572327,200,-0.13,0,-0.36
0,576,0.775566232,1.382222222,458,,0,,0,726,1.290322581,1.866071429,200,-0.5,0,-0.18
0,890,1.853122855,1.443396226,460,-0.13,0,-0.36,1,746,1.35895676,1.955357143,200,-0.5,0,-0.18
0,172,-0.6108442004,-0.4133333333,460,,0,,1,220,-0.4461221688,-0.4966887417,200,-0.18,0,-0.18
1,1414,3.651338367,4.076923077,462,0.98,0,-0.51,0,870,1.784488675,1.30878187,200,-0.89,0,0.35
0,748,1.365820178,1.530769231,464,1.04,1,-1.07,0,110,-0.8236101579,-0.6888888889,200,,0,
1,728,1.297185999,0.9034090909,464,0.45,0,,0,166,-0.6314344544,-0.44,200,,0,
0,674,1.111873713,1.633928571,466,-0.5,0,-0.18,1,710,1.235415237,1.384615385,202,1.04,1,-1.07
1,670,1.098146877,0.7386363636,466,0.45,0,,0,692,1.173644475,1.714285714,202,-0.5,0,-0.18
1,102,-0.8510638298,-0.5913043478,468,-0.5,0,2.3,0,682,1.139327385,1.669642857,202,-0.5,0,-0.18
0,716,1.256005491,1.070469799,468,-0.29,0,-0.64,1,720,1.269732327,1.839285714,202,-0.5,0,-0.18
1,772,1.448181194,1.258389262,468,-0.29,0,-0.64,1,1182,2.855181881,2.688741722,202,-0.18,0,-0.18
1,692,1.173644475,0.9899328859,468,-0.29,0,-0.64,0,1024,2.31297186,2.648351648,202,0.98,0,-0.51
0,694,1.180507893,0.8068181818,468,0.45,0,,0,136,-0.7343857241,-0.6043956044,202,0.98,0,-0.51
0,892,1.859986273,1.728476821,470,-0.18,0,-0.18,0,142,-0.7137954701,-0.7535410765,202,-0.89,0,0.35
1,846,1.70212766,1.57615894,470,-0.18,0,-0.18,1,154,-0.6726149623,-0.7195467422,202,-0.89,0,0.35
0,826,1.63349348,2.493333333,470,,0,,1,168,-0.6245710364,-0.6798866856,202,-0.89,0,0.35
0,1244,3.067947838,2.894039735,474,-0.18,0,-0.18,0,304,-0.1578586136,0.1506276151,202,-1.75,-1,1.01
0,520,0.5833905285,1.133333333,474,,0,,0,712,1.242278655,0.8579545455,202,0.45,0,
1,906,1.908030199,1.708053691,476,-0.29,0,-0.64,0,754,1.386410432,1.553846154,204,1.04,1,-1.07
0,1270,3.157172272,2.441926346,476,-0.89,0,0.35,1,700,1.201098147,1.346153846,204,1.04,1,-1.07
0,224,-0.4323953329,-0.1822222222,476,,0,,1,686,1.153054221,1.292307692,204,1.04,1,-1.07
0,274,-0.2608098833,0.04,476,,0,,1,224,-0.4323953329,-0.375,204,-0.5,0,-0.18
1,756,1.39327385,1.561538462,478,1.04,1,-1.07,0,856,1.736444749,1.609271523,204,-0.18,0,-0.18
0,46,-1.043239533,-0.8347826087,480,-0.5,0,2.3,0,882,1.825669183,1.695364238,204,-0.18,0,-0.18
0,748,1.365820178,1.530769231,480,1.04,1,-1.07,1,758,1.400137268,1.284768212,204,-0.18,0,-0.18
