RECORDING_SESSION_LABEL,TRIAL_INDEX,image,image_type,image_num,CURRENT_FIX_START,TRIAL_FIXATION_TOTAL,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y
p16,225,raw,sem,1176,10,7,1,748.5,407.2
p16,225,raw,sem,1176,54,7,2,835.5,431.2
p16,225,raw,sem,1176,222,7,3,925.2,499.4
p16,225,raw,sem,1176,642,7,4,922.6,521.6
p16,225,raw,sem,1176,1472,7,5,987.1,440.6
p16,225,raw,sem,1176,1682,7,6,1180.9,374.8
p16,225,raw,sem,1176,2416,7,7,1100,526.5
P7,233,raw,sem,1176,10,6,1,940.8,512.5
P7,233,raw,sem,1176,832,6,2,1009.6,350.9
P7,233,raw,sem,1176,1344,6,3,1259.1,300.5
P7,233,raw,sem,1176,2124,6,4,1167.9,434.5
P7,233,raw,sem,1176,2284,6,5,920.4,407
P7,233,raw,sem,1176,2502,6,6,848,374.8
p9,258,raw,sem,1176,10,6,1,1022.3,557.8
p9,258,raw,sem,1176,288,6,2,980.1,574.6
p9,258,raw,sem,1176,760,6,3,983.1,540.9
p9,258,raw,sem,1176,1546,6,4,924.1,479.5
p9,258,raw,sem,1176,1998,6,5,1036.1,407.8
p9,258,raw,sem,1176,2532,6,6,843.3,475.8
p10,220,raw,sem,1173,10,8,1,982,293.3
p10,220,raw,sem,1173,214,8,2,977.7,568.6
p10,220,raw,sem,1173,948,8,3,733.3,512.7
p10,220,raw,sem,1173,1128,8,4,741.6,448.5
p10,220,raw,sem,1173,1350,8,5,1214.5,465.1
p10,220,raw,sem,1173,1844,8,6,1169.4,491.3
p10,220,raw,sem,1173,2534,8,7,1199,447.4
p10,220,raw,sem,1173,2734,8,8,1348.2,353.4
p11,235,raw,sem,1173,10,6,1,985.3,439.5
p11,235,raw,sem,1173,264,6,2,965.1,482.5
p11,235,raw,sem,1173,1030,6,3,719.8,440.9
p11,235,raw,sem,1173,1196,6,4,711.6,387.9
p11,235,raw,sem,1173,1558,6,5,1180,446.4
p11,235,raw,sem,1173,2442,6,6,721.8,385.1
p12,220,raw,sem,1173,10,7,1,852.7,437
p12,220,raw,sem,1173,198,7,2,948,514.7
p12,220,raw,sem,1173,926,7,3,694.6,492.3
p12,220,raw,sem,1173,1086,7,4,683.9,391.1
p12,220,raw,sem,1173,1454,7,5,1182.7,426
p12,220,raw,sem,1173,2382,7,6,1317.3,335.9
p12,220,raw,sem,1173,2842,7,7,724.5,437.1
p13,229,raw,sem,1173,10,3,1,965.4,503.8
p13,229,raw,sem,1173,234,3,2,904.3,658.4
p13,229,raw,sem,1173,592,3,3,879.6,627.8
p13,230,raw,sem,1173,10,5,1,901.3,627.1
p13,230,raw,sem,1173,364,5,2,942.1,618.3
p13,230,raw,sem,1173,712,5,3,913.2,624.5
p13,230,raw,sem,1173,2550,5,4,890.5,631.3
p13,230,raw,sem,1173,2724,5,5,898.8,607.5
p13,231,raw,sem,1173,14,7,1,956,900.9
p13,231,raw,sem,1173,200,7,2,949.9,583.1
p13,231,raw,sem,1173,964,7,3,1166.2,609.3
p13,231,raw,sem,1173,1116,7,4,698.8,526.1
p13,231,raw,sem,1173,1278,7,5,654.3,475.7
p13,231,raw,sem,1173,1530,7,6,1178.9,480.8
p13,231,raw,sem,1173,2776,7,7,709.1,514.9
p14,235,raw,sem,1173,10,9,1,939.8,570.4
p14,235,raw,sem,1173,728,9,2,713,544.3
p14,235,raw,sem,1173,998,9,3,1178.6,504.8
p14,235,raw,sem,1173,1378,9,4,1200.1,445.2
p14,235,raw,sem,1173,1682,9,5,674.6,464.8
p14,235,raw,sem,1173,2148,9,6,1309.9,392.5
p14,235,raw,sem,1173,2416,9,7,1226.9,444.6
p14,235,raw,sem,1173,2740,9,8,758.1,500.1
p14,235,raw,sem,1173,2862,9,9,666.7,500.7
p15,224,raw,sem,1173,10,7,1,1272.8,733
p15,224,raw,sem,1173,364,7,2,975.8,585.2
p15,224,raw,sem,1173,1194,7,3,728.1,469.1
p15,224,raw,sem,1173,1790,7,4,1241.3,443.8
p15,224,raw,sem,1173,2214,7,5,700.1,427.9
p15,224,raw,sem,1173,2680,7,6,739.1,437.2
p15,224,raw,sem,1173,2940,7,7,700.1,571
p16,221,raw,sem,1173,10,8,1,859.4,440.8
p16,221,raw,sem,1173,196,8,2,940.2,504.5
p16,221,raw,sem,1173,440,8,3,945.9,527.5
p16,221,raw,sem,1173,1276,8,4,694,465
p16,221,raw,sem,1173,1618,8,5,1142.2,480.6
p16,221,raw,sem,1173,1874,8,6,1167.9,459
p16,221,raw,sem,1173,2256,8,7,685.7,451.2
p16,221,raw,sem,1173,2786,8,8,1148.9,488.7
P7,227,raw,sem,1173,10,8,1,981.6,440.6
P7,227,raw,sem,1173,466,8,2,963.2,491.6
P7,227,raw,sem,1173,1176,8,3,702.4,462.8
P7,227,raw,sem,1173,1304,8,4,727.5,385.8
P7,227,raw,sem,1173,1614,8,5,1196.1,368.7
P7,227,raw,sem,1173,1968,8,6,964.4,435.3
P7,227,raw,sem,1173,2256,8,7,1108.9,251.6
P7,227,raw,sem,1173,2798,8,8,1149.8,296.5
p9,252,raw,sem,1173,10,3,1,1135.3,718.6
p9,252,raw,sem,1173,244,3,2,1035,658.6
p9,252,raw,sem,1173,2442,3,3,981.8,643
p9,253,raw,sem,1173,10,11,1,1113.7,622.8
p9,253,raw,sem,1173,254,11,2,1052.8,622.2
p9,253,raw,sem,1173,646,11,3,1003.7,630.9
p9,253,raw,sem,1173,1650,11,4,1064.9,648.7
p9,253,raw,sem,1173,1746,11,5,998,640.5
p9,253,raw,sem,1173,2002,11,6,1037.8,640.4
p9,253,raw,sem,1173,2182,11,7,1001.7,634.8
p9,253,raw,sem,1173,2334,11,8,1042.8,639.1
p9,253,raw,sem,1173,2512,11,9,1003.9,638.9
p9,253,raw,sem,1173,2716,11,10,1050.8,641.3
p9,253,raw,sem,1173,2910,11,11,1013.9,640.4
p9,254,raw,sem,1173,10,7,1,1013.6,567.2
p9,254,raw,sem,1173,1108,7,2,803.6,462
p9,254,raw,sem,1173,1586,7,3,1208.3,463.6
p9,254,raw,sem,1173,1924,7,4,1235.5,459.7
p9,254,raw,sem,1173,2398,7,5,792.7,445.6
p9,254,raw,sem,1173,2732,7,6,737.3,431.2
p9,254,raw,sem,1173,2934,7,7,1192.7,464.7
p10,216,raw,sem,1172,10,5,1,911.9,633.8
p10,216,raw,sem,1172,198,5,2,983.1,618.4
p10,216,raw,sem,1172,1030,5,3,986.5,560.9
p10,216,raw,sem,1172,1610,5,4,766.7,734.9
p10,216,raw,sem,1172,2194,5,5,1190.3,582.7
p11,231,raw,sem,1172,10,8,1,881.7,449.2
p11,231,raw,sem,1172,110,8,2,813.1,472.1
p11,231,raw,sem,1172,262,8,3,921.7,505.7
p11,231,raw,sem,1172,1000,8,4,739.8,649.8
p11,231,raw,sem,1172,1516,8,5,1157.1,537
p11,231,raw,sem,1172,2096,8,6,846.4,595.2
p11,231,raw,sem,1172,2244,8,7,747.3,636.4
p11,231,raw,sem,1172,2816,8,8,864.7,431.5
p12,216,raw,sem,1172,10,10,1,908.4,528.5
p12,216,raw,sem,1172,234,10,2,952.3,527.2
p12,216,raw,sem,1172,974,10,3,787.3,616.5
p12,216,raw,sem,1172,1136,10,4,721.8,637.6
p12,216,raw,sem,1172,1328,10,5,768.7,627
p12,216,raw,sem,1172,1496,10,6,1152.7,540
p12,216,raw,sem,1172,1830,10,7,1178.8,525.1
p12,216,raw,sem,1172,2128,10,8,869.1,692.2
p12,216,raw,sem,1172,2538,10,9,772.5,733.7
p12,216,raw,sem,1172,2662,10,10,715.4,645.8
p13,225,raw,sem,1172,10,7,1,1017.6,468.7
p13,225,raw,sem,1172,218,7,2,913.8,553.7
p13,225,raw,sem,1172,992,7,3,1157.9,578.9
p13,225,raw,sem,1172,1566,7,4,605.5,723.5
p13,225,raw,sem,1172,1746,7,5,622.1,653.8
p13,225,raw,sem,1172,2184,7,6,595,627.3
p13,225,raw,sem,1172,2340,7,7,637.3,695.9
p14,231,raw,sem,1172,10,10,1,948.8,569.6
p14,231,raw,sem,1172,864,10,2,889.9,586.1
p14,231,raw,sem,1172,1050,10,3,725.6,660.5
p14,231,raw,sem,1172,1360,10,4,1131.9,590.2
p14,231,raw,sem,1172,1714,10,5,838.4,603.7
p14,231,raw,sem,1172,2106,10,6,878,475.1
p14,231,raw,sem,1172,2300,10,7,1209.1,515.1
p14,231,raw,sem,1172,2488,10,8,1116.1,354.5
p14,231,raw,sem,1172,2762,10,9,1052.6,336.2
p14,231,raw,sem,1172,2888,10,10,795.2,693.3
p15,219,raw,sem,1172,10,4,1,1175.9,1177.5
p15,219,raw,sem,1172,202,4,2,974.6,616
p15,219,raw,sem,1172,2006,4,3,799.5,787.5
p15,219,raw,sem,1172,2948,4,4,1120.7,632.4
p16,217,raw,sem,1172,10,4,1,942.8,480.1
p16,217,raw,sem,1172,1170,4,2,1074.8,546.4
p16,217,raw,sem,1172,2448,4,3,1342.4,1384.3
p16,217,raw,sem,1172,2658,4,4,1383.3,1407.1
P7,222,raw,sem,1172,10,8,1,825.3,520.4
P7,222,raw,sem,1172,450,8,2,935,528.7
P7,222,raw,sem,1172,1276,8,3,751.7,686
P7,222,raw,sem,1172,1628,8,4,1128.8,537
P7,222,raw,sem,1172,1784,8,5,1168.8,525.3
P7,222,raw,sem,1172,2066,8,6,770.8,667.4
P7,222,raw,sem,1172,2616,8,7,802.6,632.2
P7,222,raw,sem,1172,2808,8,8,1183.3,415.6
p9,247,raw,sem,1172,10,11,1,1282.9,576
p9,247,raw,sem,1172,126,11,2,952.8,522.7
p9,247,raw,sem,1172,206,11,3,856.3,529.5
p9,247,raw,sem,1172,386,11,4,962.8,549.7
p9,247,raw,sem,1172,992,11,5,995.5,589.3
p9,247,raw,sem,1172,1136,11,6,865.4,650.4
p9,247,raw,sem,1172,1366,11,7,781.9,693.6
p9,247,raw,sem,1172,1546,11,8,1179.3,594.4
p9,247,raw,sem,1172,2030,11,9,838.9,641.9
p9,247,raw,sem,1172,2206,11,10,772.3,657.3
p9,247,raw,sem,1172,2974,11,11,1160.1,606.7
p10,212,raw,sem,1170,10,9,1,1008.9,420
p10,212,raw,sem,1170,186,9,2,967.1,609.4
p10,212,raw,sem,1170,898,9,3,922,492.6
p10,212,raw,sem,1170,1074,9,4,833,687.7
p10,212,raw,sem,1170,1680,9,5,1111.4,527.5
p10,212,raw,sem,1170,1874,9,6,1067.8,537.1
p10,212,raw,sem,1170,2090,9,7,877.4,467.3
p10,212,raw,sem,1170,2634,9,8,633.6,338.9
p10,212,raw,sem,1170,2892,9,9,794.2,763.3
p11,227,raw,sem,1170,88,7,1,1047.6,645.1
p11,227,raw,sem,1170,272,7,2,958.5,568.6
p11,227,raw,sem,1170,496,7,3,937.7,510.5
p11,227,raw,sem,1170,1326,7,4,867.4,437.2
p11,227,raw,sem,1170,2076,7,5,981.3,462.7
p11,227,raw,sem,1170,2358,7,6,815.6,547.9
p11,227,raw,sem,1170,2528,7,7,858,412.8
p12,212,raw,sem,1170,10,7,1,916.5,429.4
p12,212,raw,sem,1170,86,7,2,835.9,483.6
p12,212,raw,sem,1170,352,7,3,952.3,525.5
p12,212,raw,sem,1170,1068,7,4,894.2,443.7
p12,212,raw,sem,1170,1240,7,5,839.2,428.5
p12,212,raw,sem,1170,1636,7,6,821.3,584.5
p12,212,raw,sem,1170,1974,7,7,1005.2,498.4
p13,221,raw,sem,1170,10,9,1,931,482.4
p13,221,raw,sem,1170,250,9,2,982.7,584.5
p13,221,raw,sem,1170,1012,9,3,1036.1,568.6
p13,221,raw,sem,1170,1128,9,4,857.8,504.2
p13,221,raw,sem,1170,1580,9,5,852.2,560
p13,221,raw,sem,1170,1762,9,6,1111.8,541
p13,221,raw,sem,1170,2056,9,7,1057.3,569.7
p13,221,raw,sem,1170,2530,9,8,855,670.3
p13,221,raw,sem,1170,2834,9,9,788.8,700.8
p14,227,raw,sem,1170,20,10,1,936.6,557.6
p14,227,raw,sem,1170,934,10,2,873.1,525.5
p14,227,raw,sem,1170,1212,10,3,978.9,504.6
p14,227,raw,sem,1170,1554,10,4,883.1,445.3
p14,227,raw,sem,1170,1790,10,5,840,470.4
p14,227,raw,sem,1170,2018,10,6,1149.2,504.8
p14,227,raw,sem,1170,2308,10,7,921,547.7
p14,227,raw,sem,1170,2686,10,8,917.3,401.3
p14,227,raw,sem,1170,2738,10,9,992.7,442.2
p14,227,raw,sem,1170,2814,10,10,1060.3,481.5
p15,215,raw,sem,1170,10,6,1,1145.1,693.1
p15,215,raw,sem,1170,216,6,2,1009.1,642.4
p15,215,raw,sem,1170,432,6,3,992.5,578.7
p15,215,raw,sem,1170,1178,6,4,916,448.3
p15,215,raw,sem,1170,1958,6,5,878.6,728.1
p15,215,raw,sem,1170,2750,6,6,1147.6,529
p16,213,raw,sem,1170,10,7,1,972,405.2
p16,213,raw,sem,1170,190,7,2,933.7,487.9
p16,213,raw,sem,1170,1046,7,3,1045.5,461
p16,213,raw,sem,1170,1836,7,4,792.6,419.5
p16,213,raw,sem,1170,2036,7,5,841.9,419.1
p16,213,raw,sem,1170,2220,7,6,786.4,567.8
p16,213,raw,sem,1170,2512,7,7,645.4,323
P7,218,raw,sem,1170,10,9,1,931.6,374.5
P7,218,raw,sem,1170,186,9,2,959.8,484.1
P7,218,raw,sem,1170,948,9,3,870.5,408
P7,218,raw,sem,1170,1250,9,4,805.9,605.1
P7,218,raw,sem,1170,1582,9,5,1062.9,437.8
P7,218,raw,sem,1170,2096,9,6,920.2,458.4
P7,218,raw,sem,1170,2234,9,7,850.4,396
P7,218,raw,sem,1170,2598,9,8,820.5,551.4
P7,218,raw,sem,1170,2976,9,9,1071.1,426.3
p9,242,raw,sem,1170,10,6,1,952.3,612.5
p9,242,raw,sem,1170,768,6,2,978.2,584.2
p9,242,raw,sem,1170,1102,6,3,886,470.3
p9,242,raw,sem,1170,1984,6,4,1000.2,517.6
p9,242,raw,sem,1170,2270,6,5,1029.1,538.1
p9,242,raw,sem,1170,2474,6,6,818.9,655.7
p10,208,raw,sem,1169,10,6,1,1011.9,636.5
p10,208,raw,sem,1169,208,6,2,978.4,607.6
p10,208,raw,sem,1169,1280,6,3,859.8,417
p10,208,raw,sem,1169,1410,6,4,793.6,399.6
p10,208,raw,sem,1169,1878,6,5,1043.1,386.6
p10,208,raw,sem,1169,2788,6,6,1012.5,755.6
p11,223,raw,sem,1169,10,10,1,959,384.8
p11,223,raw,sem,1169,224,10,2,927.7,500.5
p11,223,raw,sem,1169,960,10,3,1004.9,384.9
p11,223,raw,sem,1169,1126,10,4,1051,353.1
p11,223,raw,sem,1169,1348,10,5,787.3,351.2
p11,223,raw,sem,1169,1684,10,6,802.2,367.7
p11,223,raw,sem,1169,1990,10,7,1008.1,641.1
p11,223,raw,sem,1169,2306,10,8,1020.4,340.9
p11,223,raw,sem,1169,2494,10,9,1052.3,340.7
p11,223,raw,sem,1169,2834,10,10,790.8,329.3
p12,208,raw,sem,1169,10,9,1,935,486.6
p12,208,raw,sem,1169,224,9,2,955.6,527.5
p12,208,raw,sem,1169,780,9,3,992.4,547.7
p12,208,raw,sem,1169,954,9,4,1040.2,405
p12,208,raw,sem,1169,1104,9,5,1050.8,347.5
p12,208,raw,sem,1169,1578,9,6,762.6,352.8
p12,208,raw,sem,1169,2538,9,7,1019.9,683.5
p12,208,raw,sem,1169,2626,9,8,997.4,655
p12,208,raw,sem,1169,2812,9,9,962.5,696.4
p13,217,raw,sem,1169,10,6,1,1010.9,459.8
p13,217,raw,sem,1169,210,6,2,936.5,543.4
p13,217,raw,sem,1169,980,6,3,743,441.3
p13,217,raw,sem,1169,1558,6,4,710.9,483.1
p13,217,raw,sem,1169,1896,6,5,1001.9,506.7
p13,217,raw,sem,1169,2160,6,6,1015.5,408.3
p14,222,raw,sem,1169,10,8,1,1019,605
p14,222,raw,sem,1169,240,8,2,951.4,579.6
p14,222,raw,sem,1169,726,8,3,940.3,549.3
p14,222,raw,sem,1169,1170,8,4,926.9,545.9
p14,222,raw,sem,1169,2018,8,5,1032.6,439.2
p14,222,raw,sem,1169,2164,8,6,1077.7,341.3
p14,222,raw,sem,1169,2534,8,7,750.2,375.4
p14,222,raw,sem,1169,2722,8,8,723,477
p15,211,raw,sem,1169,10,5,1,1108.8,686.1
p15,211,raw,sem,1169,252,5,2,969.3,618.5
p15,211,raw,sem,1169,1750,5,3,813.3,419.1
p15,211,raw,sem,1169,2266,5,4,799.6,490.3
p15,211,raw,sem,1169,2664,5,5,1100.1,383.3
p16,209,raw,sem,1169,32,11,1,865.5,555
p16,209,raw,sem,1169,248,11,2,922.2,546.9
p16,209,raw,sem,1169,1024,11,3,1038.5,393.2
p16,209,raw,sem,1169,1184,11,4,1046.1,349.3
p16,209,raw,sem,1169,1490,11,5,780.2,361.1
p16,209,raw,sem,1169,1666,11,6,885.9,714.3
p16,209,raw,sem,1169,2078,11,7,1203.5,658.5
p16,209,raw,sem,1169,2286,11,8,1273,586.9
p16,209,raw,sem,1169,2480,11,9,800,429
p16,209,raw,sem,1169,2624,11,10,781,366.8
p16,209,raw,sem,1169,2940,11,11,741.2,452
P7,214,raw,sem,1169,10,5,1,945.5,476.1
P7,214,raw,sem,1169,782,5,2,1029.3,365
P7,214,raw,sem,1169,914,5,3,1074.2,283.6
P7,214,raw,sem,1169,1166,5,4,807,293.1
P7,214,raw,sem,1169,1434,5,5,811.3,417.9
p9,234,raw,sem,1169,10,4,1,1217.3,675
p9,234,raw,sem,1169,484,4,2,1074.8,606.1
p9,234,raw,sem,1169,2054,4,3,920.9,602.4
p9,234,raw,sem,1169,2242,4,4,1074.1,606.1
p9,235,raw,sem,1169,10,3,1,1360.7,578.8
p9,235,raw,sem,1169,86,3,2,1044.8,587.3
p9,235,raw,sem,1169,300,3,3,1138.9,597
p9,236,raw,sem,1169,10,10,1,1030.1,511.8
p9,236,raw,sem,1169,178,10,2,1067.8,537.4
p9,236,raw,sem,1169,346,10,3,1044.1,519
p9,236,raw,sem,1169,782,10,4,1143.7,556.2
p9,236,raw,sem,1169,946,10,5,1039.7,546.8
p9,236,raw,sem,1169,1706,10,6,1264,566.7
p9,236,raw,sem,1169,1882,10,7,1105,542.5
p9,236,raw,sem,1169,2204,10,8,1043.5,530.4
p9,236,raw,sem,1169,2592,10,9,1470.9,552.1
p9,236,raw,sem,1169,2780,10,10,1002.3,540.4
p9,237,raw,sem,1169,10,4,1,1136.9,531.6
p9,237,raw,sem,1169,260,4,2,1050.6,533.1
p9,237,raw,sem,1169,978,4,3,981.2,513.5
p9,237,raw,sem,1169,1170,4,4,1044.8,505.3
p9,238,raw,sem,1169,10,10,1,1024.8,594.6
p9,238,raw,sem,1169,184,10,2,953.2,579.9
p9,238,raw,sem,1169,524,10,3,974,566
p9,238,raw,sem,1169,976,10,4,991.2,575.5
p9,238,raw,sem,1169,1448,10,5,939.7,566.6
p9,238,raw,sem,1169,1550,10,6,1029.8,579.9
p9,238,raw,sem,1169,1712,10,7,983.2,561.7
p9,238,raw,sem,1169,1934,10,8,990.4,534.9
p9,238,raw,sem,1169,2342,10,9,1164.1,544.2
p9,238,raw,sem,1169,2514,10,10,974.5,547.7
p10,204,raw,sem,1167,10,7,1,950.3,596.2
p10,204,raw,sem,1167,766,7,2,843.1,525.7
p10,204,raw,sem,1167,936,7,3,733.3,480.6
p10,204,raw,sem,1167,1200,7,4,1190.5,373.2
p10,204,raw,sem,1167,1832,7,5,1191.7,670
p10,204,raw,sem,1167,2026,7,6,1171.9,744.2
p10,204,raw,sem,1167,2386,7,7,1125.9,724.2
p11,219,raw,sem,1167,10,8,1,972.2,448.8
p11,219,raw,sem,1167,294,8,2,942.8,469.4
p11,219,raw,sem,1167,1250,8,3,873.1,440.7
p11,219,raw,sem,1167,1536,8,4,704.5,433.1
p11,219,raw,sem,1167,1796,8,5,1166.2,373
p11,219,raw,sem,1167,2162,8,6,757.3,404.7
p11,219,raw,sem,1167,2336,8,7,713.9,448.3
p11,219,raw,sem,1167,2622,8,8,866.1,438.4
p12,204,raw,sem,1167,10,10,1,967.6,506.1
p12,204,raw,sem,1167,248,10,2,966,544.5
p12,204,raw,sem,1167,946,10,3,842.1,462.3
p12,204,raw,sem,1167,1114,10,4,870.4,466.9
p12,204,raw,sem,1167,1270,10,5,707.5,457
p12,204,raw,sem,1167,1844,10,6,871.8,444.6
p12,204,raw,sem,1167,2170,10,7,898.1,453.7
p12,204,raw,sem,1167,2316,10,8,1205.1,375.4
p12,204,raw,sem,1167,2858,10,9,1181.9,481.9
p12,204,raw,sem,1167,2960,10,10,1165,701.7
p13,213,raw,sem,1167,10,8,1,1024,469.1
p13,213,raw,sem,1167,260,8,2,948.2,559.2
p13,213,raw,sem,1167,996,8,3,876.2,530.8
p13,213,raw,sem,1167,1284,8,4,713.9,471.2
p13,213,raw,sem,1167,1572,8,5,864.7,482
p13,213,raw,sem,1167,1766,8,6,894.8,487.5
p13,213,raw,sem,1167,1956,8,7,1207,401.5
p13,213,raw,sem,1167,2486,8,8,1193.2,680.4
p14,218,raw,sem,1167,10,7,1,947.8,509
p14,218,raw,sem,1167,796,7,2,879.2,503.3
p14,218,raw,sem,1167,1318,7,3,685.5,498.9
p14,218,raw,sem,1167,1624,7,4,1166.1,382.7
p14,218,raw,sem,1167,1976,7,5,858.8,432.3
p14,218,raw,sem,1167,2306,7,6,1101.9,633.3
p14,218,raw,sem,1167,2566,7,7,855.9,523.6
p15,206,raw,sem,1167,10,7,1,944.7,597.5
p15,206,raw,sem,1167,808,7,2,875.2,536.7
p15,206,raw,sem,1167,1124,7,3,712.5,514.4
p15,206,raw,sem,1167,1644,7,4,864.8,498.7
p15,206,raw,sem,1167,1902,7,5,742.4,500
p15,206,raw,sem,1167,2336,7,6,1235.6,395.6
p15,206,raw,sem,1167,2850,7,7,937.4,484.2
p16,205,raw,sem,1167,10,8,1,886.7,418.2
p16,205,raw,sem,1167,148,8,2,983,1179.7
p16,205,raw,sem,1167,524,8,3,932.7,519.8
p16,205,raw,sem,1167,1278,8,4,840.3,469.5
p16,205,raw,sem,1167,1550,8,5,691.3,451.7
p16,205,raw,sem,1167,2070,8,6,1134.8,394.1
p16,205,raw,sem,1167,2238,8,7,1186.3,367.7
p16,205,raw,sem,1167,2698,8,8,850.9,495.9
P7,209,raw,sem,1167,10,8,1,946.9,528
P7,209,raw,sem,1167,748,8,2,799.6,493.9
P7,209,raw,sem,1167,886,8,3,702.2,470.5
P7,209,raw,sem,1167,1058,8,4,894.2,446.6
P7,209,raw,sem,1167,1442,8,5,1216.4,310.8
P7,209,raw,sem,1167,1976,8,6,782.8,387.8
P7,209,raw,sem,1167,2220,8,7,967.9,428.3
P7,209,raw,sem,1167,2914,8,8,979.8,442.6
p9,227,raw,sem,1167,10,7,1,932.8,557
p9,227,raw,sem,1167,980,7,2,761.2,457
p9,227,raw,sem,1167,1358,7,3,1241,371.3
p9,227,raw,sem,1167,1940,7,4,1282.7,322.1
p9,227,raw,sem,1167,2210,7,5,962.7,451.5
p9,227,raw,sem,1167,2556,7,6,778.8,443.1
p9,227,raw,sem,1167,2900,7,7,1278.3,356.4
p10,199,raw,sem,1164,10,7,1,753.2,429.3
p10,199,raw,sem,1164,186,7,2,925.3,631.5
p10,199,raw,sem,1164,490,7,3,966.9,576.9
p10,199,raw,sem,1164,986,7,4,738.9,395.5
p10,199,raw,sem,1164,1414,7,5,890,440.1
p10,199,raw,sem,1164,2004,7,6,691.8,403.1
p10,199,raw,sem,1164,2262,7,7,968.3,616.6
p11,213,raw,sem,1164,44,4,1,908.7,490
p11,213,raw,sem,1164,296,4,2,950.8,509
p11,213,raw,sem,1164,1060,4,3,1006.6,651.9
p11,213,raw,sem,1164,1356,4,4,878.3,305.9
p12,199,raw,sem,1164,10,5,1,894.5,573.4
p12,199,raw,sem,1164,208,5,2,948,564.6
p12,199,raw,sem,1164,982,5,3,1005.2,672.6
p12,199,raw,sem,1164,1432,5,4,873.4,315.2
p12,199,raw,sem,1164,2168,5,5,1004.7,680.8
p13,208,raw,sem,1164,10,8,1,963,481.2
p13,208,raw,sem,1164,116,8,2,979.9,558.4
p13,208,raw,sem,1164,342,8,3,920.9,618.1
p13,208,raw,sem,1164,828,8,4,936.2,545.3
p13,208,raw,sem,1164,1574,8,5,843.9,432.7
p13,208,raw,sem,1164,1826,8,6,968.5,741.3
p13,208,raw,sem,1164,2032,8,7,925.7,681.4
p13,208,raw,sem,1164,2682,8,8,795.5,339.1
p14,211,raw,sem,1164,10,10,1,771,406.5
p14,211,raw,sem,1164,768,10,2,773.6,374.7
p14,211,raw,sem,1164,1754,10,3,246.6,788.1
p14,211,raw,sem,1164,1886,10,4,220.7,478
p14,211,raw,sem,1164,1936,10,5,423.4,499.4
p14,211,raw,sem,1164,2044,10,6,505.5,504.4
p14,211,raw,sem,1164,2212,10,7,511.3,439.1
p14,211,raw,sem,1164,2542,10,8,296,655.8
p14,211,raw,sem,1164,2594,10,9,290.4,684.6
p14,211,raw,sem,1164,2888,10,10,241.3,750.2
p14,212,raw,sem,1164,10,6,1,907.9,633.1
p14,212,raw,sem,1164,630,6,2,954.3,435
p14,212,raw,sem,1164,1154,6,3,185.1,733.3
p14,212,raw,sem,1164,1456,6,4,163.1,655.9
p14,212,raw,sem,1164,1542,6,5,833.6,486.3
p14,212,raw,sem,1164,2326,6,6,926.1,416.6
p14,213,raw,sem,1164,10,7,1,945.6,567.6
p14,213,raw,sem,1164,812,7,2,935.1,542.7
p14,213,raw,sem,1164,910,7,3,956.9,714.3
p14,213,raw,sem,1164,1198,7,4,880.7,313.2
p14,213,raw,sem,1164,1978,7,5,865.5,300.1
p14,213,raw,sem,1164,2178,7,6,945.3,721.5
p14,213,raw,sem,1164,2850,7,7,918,609.8
p15,201,raw,sem,1164,10,4,1,907.3,577.2
p15,201,raw,sem,1164,960,4,2,904.3,376.4
p15,201,raw,sem,1164,1772,4,3,966.7,666.8
p15,201,raw,sem,1164,2000,4,4,1046,786.1
p16,200,raw,sem,1164,10,6,1,799.1,384.6
p16,200,raw,sem,1164,208,6,2,944.9,457.2
p16,200,raw,sem,1164,894,6,3,2476,-421.9
p16,200,raw,sem,1164,1014,6,4,948.1,481.9
p16,200,raw,sem,1164,2312,6,5,978,636.9
p16,200,raw,sem,1164,2924,6,6,1044.9,266.4
P7,204,raw,sem,1164,10,1,1,942,476.6
p9,221,raw,sem,1164,10,7,1,744.1,518.2
p9,221,raw,sem,1164,224,7,2,916.4,545.2
p9,221,raw,sem,1164,1062,7,3,910.8,364.3
p9,221,raw,sem,1164,1258,7,4,892.8,245.7
p9,221,raw,sem,1164,1686,7,5,1022.2,628
p9,221,raw,sem,1164,2328,7,6,915.3,315.3
p9,221,raw,sem,1164,2508,7,7,888,246.2
p10,196,raw,sem,1163,10,5,1,733.5,350.9
p10,196,raw,sem,1163,96,5,2,959.4,438.2
p10,196,raw,sem,1163,1284,5,3,950.2,577.2
p10,196,raw,sem,1163,2030,5,4,749.7,673.8
p10,196,raw,sem,1163,2200,5,5,946.3,569.7
p11,210,raw,sem,1163,10,2,1,904.8,664.9
p11,210,raw,sem,1163,1068,2,2,923.9,545.8
p12,196,raw,sem,1163,10,7,1,1015.2,518.3
p12,196,raw,sem,1163,234,7,2,956.6,535.9
p12,196,raw,sem,1163,934,7,3,977.9,475.6
p12,196,raw,sem,1163,1038,7,4,740.4,549.3
p12,196,raw,sem,1163,1194,7,5,906.4,528.4
p12,196,raw,sem,1163,2450,7,6,729.9,562.2
p12,196,raw,sem,1163,2592,7,7,664.5,558.1
p13,205,raw,sem,1163,10,3,1,930.4,635.6
p13,205,raw,sem,1163,156,3,2,992.7,617.3
